,Unnamed: 0,geo_value,date,direction,issue,lag,full_time_work_prop,stderr,sample_size,fips,aggregate_level,state
9916,17,in,2019-06-27,1.0,2020-06-23,362,0.045936613586181,0.00042102929008876,4808,18,state,IN
9917,18,ks,2019-06-27,1.0,2020-06-23,362,0.05139411193164,0.0006582193065870599,2344,20,state,KS
9918,19,ky,2019-06-27,1.0,2020-06-23,362,0.047846637899722,0.0005172897895584599,3278,21,state,KY
9919,20,la,2019-06-27,1.0,2020-06-23,362,0.051984210485693,0.00054406424836997,3446,22,state,LA
9920,21,ma,2019-06-27,1.0,2020-06-23,362,0.05775206049934099,0.00054508525897784,4964,25,state,MA
9921,22,md,2019-06-27,1.0,2020-06-23,362,0.058364397981997995,0.00056533629933311,3906,24,state,MD
9922,23,me,2019-06-27,1.0,2020-06-23,362,0.052807060915458,0.0010587838578903,1073,23,state,ME
9923,24,mi,2019-06-27,1.0,2020-06-23,362,0.051870893045018,0.00037942636705943,8121,26,state,MI
9924,25,mn,2019-06-27,1.0,2020-06-23,362,0.056867457459431,0.00054326710835265,4103,27,state,MN
9925,26,mo,2019-06-27,1.0,2020-06-23,362,0.056658878869611,0.0005060317542338,4502,29,state,MO
9926,27,mp,2019-06-27,0.0,2020-06-23,362,0.080652391805552,0.0064435703909456,36,69,state,MP
9927,28,ms,2019-06-27,1.0,2020-06-23,362,0.049448585128632004,0.00063988362053333,2157,28,state,MS
9928,29,mt,2019-06-27,1.0,2020-06-23,362,0.05605715872042501,0.0013340778050573,838,30,state,MT
9929,30,nc,2019-06-27,1.0,2020-06-23,362,0.048614370777667,0.0003690478092398,6115,37,state,NC
9930,31,nd,2019-06-27,1.0,2020-06-23,362,0.04470932193083001,0.0012350542338923,572,38,state,ND
9931,32,ne,2019-06-27,1.0,2020-06-23,362,0.053041880192420995,0.0008057749756088201,1631,31,state,NE
9932,33,nh,2019-06-27,1.0,2020-06-23,362,0.058766395839645,0.0011739252766975,921,33,state,NH
9933,34,nj,2019-06-27,1.0,2020-06-23,362,0.058164982015589,0.00041291660322856003,6291,34,state,NJ
9934,35,nm,2019-06-27,0.0,2020-06-23,362,0.051777605978443,0.00087312643067494,1444,35,state,NM
9935,36,nv,2019-06-27,1.0,2020-06-23,362,0.049842850915492,0.00071706361294734,1823,32,state,NV
9936,37,ny,2019-06-27,0.0,2020-06-23,362,0.05199395112925599,0.00027531509659342005,15188,36,state,NY
9937,38,oh,2019-06-27,1.0,2020-06-23,362,0.04619657259952999,0.00031824374200196,9221,39,state,OH
9938,39,ok,2019-06-27,1.0,2020-06-23,362,0.045177526936439005,0.00052991022853426,2959,40,state,OK
9939,40,or,2019-06-27,1.0,2020-06-23,362,0.04876681883045,0.00061118804850687,2627,41,state,OR
9940,41,pa,2019-06-27,1.0,2020-06-23,362,0.047969150430444,0.00032085462876571,9721,42,state,PA
9941,42,pr,2019-06-27,0.0,2020-06-23,362,0.05542000784601699,0.00068246240782949,2506,72,state,PR
9942,43,ri,2019-06-27,1.0,2020-06-23,362,0.051603695809314,0.0011727564791276,810,44,state,RI
9943,44,sc,2019-06-27,1.0,2020-06-23,362,0.047517393671367,0.00051812807075396,3043,45,state,SC
9944,45,sd,2019-06-27,1.0,2020-06-23,362,0.046642392648048,0.0011578629488105,653,46,state,SD
9945,46,tn,2019-06-27,1.0,2020-06-23,362,0.046274047116114006,0.0004253979441474,4116,47,state,TN
9946,47,tx,2019-06-27,1.0,2020-06-23,362,0.046826096559851,0.00022066954307135,15763,48,state,TX
9947,48,ut,2019-06-27,1.0,2020-06-23,362,0.06051670188116299,0.0008456366319533,1686,49,state,UT
9948,49,va,2019-06-27,1.0,2020-06-23,362,0.051643033950065004,0.00042894490599216,5298,51,state,VA
9949,50,vi,2019-06-27,0.0,2020-06-23,362,0.07164644748195,0.0043706136955077,84,78,state,VI
9950,51,vt,2019-06-27,1.0,2020-06-23,362,0.050557310979648,0.0014810936040327,520,50,state,VT
9951,52,wa,2019-06-27,1.0,2020-06-23,362,0.052252964587590996,0.00047600647083935,4764,53,state,WA
9952,53,wi,2019-06-27,1.0,2020-06-23,362,0.04803386865325499,0.00043647678284171,4472,55,state,WI
9953,54,wv,2019-06-27,1.0,2020-06-23,362,0.046074358255873,0.00072502297476676,1590,54,state,WV
9954,55,wy,2019-06-27,1.0,2020-06-23,362,0.04588436385127201,0.0014200340627152,410,56,state,WY
9955,0,ak,2019-06-28,1.0,2020-06-23,361,0.059660616659046005,0.0019519423577908,521,02,state,AK
9956,1,al,2019-06-28,1.0,2020-06-23,361,0.04656682630242401,0.00043170657279868,3433,01,state,AL
9957,2,ar,2019-06-28,1.0,2020-06-23,361,0.051983225396307994,0.00076609131032574,2143,05,state,AR
9958,3,as,2019-06-28,-1.0,2020-06-23,361,0.083916083916084,0.006993006993007,2,60,state,AS
9959,4,az,2019-06-28,1.0,2020-06-23,361,0.063521610388738,0.00065706915566728,4151,04,state,AZ
9960,5,ca,2019-06-28,1.0,2020-06-23,361,0.051765614779202995,0.00021937349908321,23138,06,state,CA
9961,6,co,2019-06-28,1.0,2020-06-23,361,0.049521451144387,0.00050524285709355,3521,08,state,CO
9962,7,ct,2019-06-28,1.0,2020-06-23,361,0.047520241392067994,0.00058841914264647,2578,09,state,CT
9963,8,dc,2019-06-28,1.0,2020-06-23,361,0.04867625056072701,0.0016449879198739998,449,11,state,DC
9964,9,de,2019-06-28,1.0,2020-06-23,361,0.04380215774871,0.0010946226470676,570,10,state,DE
9965,10,fl,2019-06-28,1.0,2020-06-23,361,0.04903854913625799,0.00026252303869161,11368,12,state,FL
9966,11,ga,2019-06-28,1.0,2020-06-23,361,0.043102635212928994,0.00031537625561191,5518,13,state,GA
9967,12,gu,2019-06-28,0.0,2020-06-23,361,0.11883622442833001,0.005887914471165999,74,66,state,GU
9968,13,hi,2019-06-28,0.0,2020-06-23,361,0.023931860048025003,0.00059082938154738,832,15,state,HI
9969,14,ia,2019-06-28,1.0,2020-06-23,361,0.05017430943297401,0.0006179374099812,2625,19,state,IA
9970,15,id,2019-06-28,1.0,2020-06-23,361,0.04690993805234299,0.0008950535578927199,960,16,state,ID
9971,16,il,2019-06-28,1.0,2020-06-23,361,0.044385669862229006,0.00028029889522514,9678,17,state,IL
9972,17,in,2019-06-28,1.0,2020-06-23,361,0.04559313185239,0.00043190506031918,4808,18,state,IN
9973,18,ks,2019-06-28,1.0,2020-06-23,361,0.048681882331118,0.00065562116897173,2344,20,state,KS
9974,19,ky,2019-06-28,1.0,2020-06-23,361,0.044708195954610994,0.0004955259899483299,3278,21,state,KY
9975,20,la,2019-06-28,1.0,2020-06-23,361,0.04710541749818,0.0005223390568317,3443,22,state,LA
9976,21,ma,2019-06-28,1.0,2020-06-23,361,0.050428058077782,0.00045347731639507,4963,25,state,MA
9977,22,md,2019-06-28,1.0,2020-06-23,361,0.051395506932925994,0.0004836795846128,3903,24,state,MD
9978,23,me,2019-06-28,1.0,2020-06-23,361,0.049683379100820005,0.0010602686878501,1074,23,state,ME
9979,24,mi,2019-06-28,1.0,2020-06-23,361,0.046316818185582996,0.00030997946713972,8127,26,state,MI
9980,25,mn,2019-06-28,1.0,2020-06-23,361,0.04678558569884599,0.00041715180353171,4104,27,state,MN
9981,26,mo,2019-06-28,1.0,2020-06-23,361,0.050355703895766,0.0004162268370399,4503,29,state,MO
9982,27,mp,2019-06-28,0.0,2020-06-23,361,0.09178642454958198,0.0088727933605496,38,69,state,MP
9983,28,ms,2019-06-28,1.0,2020-06-23,361,0.044188101776202006,0.00050663292660924,2157,28,state,MS
9984,29,mt,2019-06-28,1.0,2020-06-23,361,0.051978996574672004,0.0010755123741206,838,30,state,MT
9985,30,nc,2019-06-28,1.0,2020-06-23,361,0.042847753715457,0.00032053855315493,6113,37,state,NC
9986,31,nd,2019-06-28,1.0,2020-06-23,361,0.04253411970953099,0.0011478900783051,572,38,state,ND
9987,32,ne,2019-06-28,1.0,2020-06-23,361,0.04968206715452599,0.00072708324050348,1631,31,state,NE
9988,33,nh,2019-06-28,1.0,2020-06-23,361,0.05189368277762001,0.0009996247325252,921,33,state,NH
9989,34,nj,2019-06-28,1.0,2020-06-23,361,0.052036573428643,0.00036300304460696003,6290,34,state,NJ
9990,35,nm,2019-06-28,1.0,2020-06-23,361,0.049977832699848006,0.00081588722878113,1445,35,state,NM
9991,36,nv,2019-06-28,1.0,2020-06-23,361,0.04808084002353599,0.00065749343382793,1823,32,state,NV
9992,37,ny,2019-06-28,1.0,2020-06-23,361,0.04815337709330401,0.0002491657958447,15184,36,state,NY
9993,38,oh,2019-06-28,1.0,2020-06-23,361,0.04555742946224299,0.00030641329237178,9221,39,state,OH
9994,39,ok,2019-06-28,1.0,2020-06-23,361,0.04582328090640401,0.00054300909765399,2959,40,state,OK
9995,40,or,2019-06-28,1.0,2020-06-23,361,0.049784878861427,0.00063980201963112,2627,41,state,OR
9996,41,pa,2019-06-28,1.0,2020-06-23,361,0.049579305804182,0.00033832048622501,9722,42,state,PA
9997,42,pr,2019-06-28,1.0,2020-06-23,361,0.065772023937989,0.00094289400951326,2497,72,state,PR
9998,43,ri,2019-06-28,1.0,2020-06-23,361,0.052765853441714,0.0012964232539607,811,44,state,RI
9999,44,sc,2019-06-28,1.0,2020-06-23,361,0.04777615589172401,0.0005573053201731401,3040,45,state,SC
10000,45,sd,2019-06-28,1.0,2020-06-23,361,0.049875229904891995,0.0013402349371656,653,46,state,SD
10001,46,tn,2019-06-28,1.0,2020-06-23,361,0.04781779280937999,0.00048180754723462996,4112,47,state,TN
10002,47,tx,2019-06-28,1.0,2020-06-23,361,0.047676807990068,0.00025539470034561,15759,48,state,TX
10003,48,ut,2019-06-28,1.0,2020-06-23,361,0.063939147467237,0.0010130039693352,1685,49,state,UT
10004,49,va,2019-06-28,1.0,2020-06-23,361,0.05287391908954,0.00051452097809757,5299,51,state,VA
10005,50,vi,2019-06-28,1.0,2020-06-23,361,0.08554270404558001,0.006397811574877,83,78,state,VI
10006,51,vt,2019-06-28,1.0,2020-06-23,361,0.054570938549488,0.001955516032296,521,50,state,VT
10007,52,wa,2019-06-28,1.0,2020-06-23,361,0.05446635786063099,0.0005761211081748701,4765,53,state,WA
10008,53,wi,2019-06-28,1.0,2020-06-23,361,0.049109054985875006,0.00051662254085984,4472,55,state,WI
10009,54,wv,2019-06-28,1.0,2020-06-23,361,0.048719075083832004,0.0009119218564670801,1590,54,state,WV
10010,55,wy,2019-06-28,1.0,2020-06-23,361,0.04815591547162901,0.0017113141672891,409,56,state,WY
10011,0,ak,2019-06-29,0.0,2020-06-23,360,0.030176085099633997,0.000908370653729,521,02,state,AK
10012,1,al,2019-06-29,0.0,2020-06-23,360,0.02591728342677,0.00029452388022587004,3434,01,state,AL
10013,2,ar,2019-06-29,0.0,2020-06-23,360,0.020055944238847,0.00026903226281866,2143,05,state,AR
10014,3,as,2019-06-29,-1.0,2020-06-23,360,0.12142857142857,0.021428571428571,2,60,state,AS
10015,4,az,2019-06-29,0.0,2020-06-23,360,0.0267292835292,0.00028390523389194,4153,04,state,AZ
10016,5,ca,2019-06-29,0.0,2020-06-23,360,0.031143519653621003,0.00017614217710771002,23131,06,state,CA
10017,6,co,2019-06-29,0.0,2020-06-23,360,0.041755614106808996,0.0006903389050255401,3519,08,state,CO
10018,7,ct,2019-06-29,0.0,2020-06-23,360,0.033395321031554,0.00074231398986189,2578,09,state,CT
10019,8,dc,2019-06-29,0.0,2020-06-23,360,0.027054224431252997,0.0014743714236671,449,11,state,DC
10020,9,de,2019-06-29,0.0,2020-06-23,360,0.032082547981745,0.0015600740635642,569,10,state,DE
10021,10,fl,2019-06-29,0.0,2020-06-23,360,0.024817696552895,0.00022816287567324,11365,12,state,FL
10022,11,ga,2019-06-29,0.0,2020-06-23,360,0.023031022280819997,0.00027638410894425,5522,13,state,GA
10023,12,gu,2019-06-29,0.0,2020-06-23,360,0.12833051275734,0.0055236987543838,75,66,state,GU
10024,13,hi,2019-06-29,0.0,2020-06-23,360,0.024537386448812,0.0009167572476336,832,15,state,HI
10025,14,ia,2019-06-29,0.0,2020-06-23,360,0.030670999854223002,0.00052280845277343,2625,19,state,IA
10026,15,id,2019-06-29,0.0,2020-06-23,360,0.03445404361927,0.0009430350875198301,960,16,state,ID
10027,16,il,2019-06-29,0.0,2020-06-23,360,0.030203084300646,0.00026593836615092004,9674,17,state,IL
10028,17,in,2019-06-29,0.0,2020-06-23,360,0.030358803906251,0.00038991357165567004,4807,18,state,IN
10029,18,ks,2019-06-29,0.0,2020-06-23,360,0.030864600128182998,0.00056490640122069,2342,20,state,KS
10030,19,ky,2019-06-29,0.0,2020-06-23,360,0.029571570708766003,0.00047877878047102,3277,21,state,KY
10031,20,la,2019-06-29,0.0,2020-06-23,360,0.031835928121273,0.00053558797976592,3440,22,state,LA
10032,21,ma,2019-06-29,0.0,2020-06-23,360,0.030924990348482003,0.00038330796050987996,4962,25,state,MA
10033,22,md,2019-06-29,0.0,2020-06-23,360,0.029246383544426,0.00044324448589605996,3903,24,state,MD
10034,23,me,2019-06-29,0.0,2020-06-23,360,0.034973225684318,0.00095513543830334,1075,23,state,ME
10035,24,mi,2019-06-29,0.0,2020-06-23,360,0.028170022541557996,0.00027008341805381,8120,26,state,MI
10036,25,mn,2019-06-29,0.0,2020-06-23,360,0.025671056247381,0.00032062445191675,4104,27,state,MN
10037,26,mo,2019-06-29,0.0,2020-06-23,360,0.025925383224426002,0.00029176442427718,4501,29,state,MO
10038,27,mp,2019-06-29,0.0,2020-06-23,360,0.08899709678687598,0.007293336338516998,35,69,state,MP
10039,28,ms,2019-06-29,0.0,2020-06-23,360,0.024070758788473996,0.0003974760752661,2156,28,state,MS
10040,29,mt,2019-06-29,0.0,2020-06-23,360,0.03606724113547,0.00087820580824284,837,30,state,MT
10041,30,nc,2019-06-29,0.0,2020-06-23,360,0.024777258619823,0.00029008659652002,6117,37,state,NC
10042,31,nd,2019-06-29,0.0,2020-06-23,360,0.027464922868810002,0.0010142716498477,572,38,state,ND
10043,32,ne,2019-06-29,0.0,2020-06-23,360,0.025518143865032,0.00046873606999774006,1631,31,state,NE
10044,33,nh,2019-06-29,0.0,2020-06-23,360,0.025226902362698995,0.0005784544093025,921,33,state,NH
10045,34,nj,2019-06-29,0.0,2020-06-23,360,0.025553252220218,0.00025259686163828,6288,34,state,NJ
10046,35,nm,2019-06-29,0.0,2020-06-23,360,0.039669102958832005,0.0008915549360318699,1445,35,state,NM
10047,36,nv,2019-06-29,0.0,2020-06-23,360,0.030430254380701,0.00055462134625306,1823,32,state,NV
10048,37,ny,2019-06-29,0.0,2020-06-23,360,0.030021892315532,0.00021820666069741998,15173,36,state,NY
10049,38,oh,2019-06-29,0.0,2020-06-23,360,0.027096170343041,0.00025209142176522997,9219,39,state,OH
10050,39,ok,2019-06-29,0.0,2020-06-23,360,0.026545777805376,0.00043235116912552997,2959,40,state,OK
10051,40,or,2019-06-29,0.0,2020-06-23,360,0.030838497119668,0.00051276227135654,2626,41,state,OR
10052,41,pa,2019-06-29,0.0,2020-06-23,360,0.026753371296177997,0.00024302822085352997,9720,42,state,PA
10053,42,pr,2019-06-29,0.0,2020-06-23,360,0.061159281953267995,0.0008807585674596301,2486,72,state,PR
10054,43,ri,2019-06-29,0.0,2020-06-23,360,0.029118308060494997,0.00092149848258949,810,44,state,RI
10055,44,sc,2019-06-29,0.0,2020-06-23,360,0.027302092071041,0.00047928654018046,3041,45,state,SC
10056,45,sd,2019-06-29,0.0,2020-06-23,360,0.030917559864628,0.0010362837520554,653,46,state,SD
10057,46,tn,2019-06-29,0.0,2020-06-23,360,0.025934084975677,0.0003711689183909,4113,47,state,TN
10058,47,tx,2019-06-29,0.0,2020-06-23,360,0.025371406758915,0.00019204252877535,15754,48,state,TX
10059,48,ut,2019-06-29,0.0,2020-06-23,360,0.03284614349598,0.00069939389884802,1685,49,state,UT
10060,49,va,2019-06-29,0.0,2020-06-23,360,0.027211453616456004,0.00034165623173089,5298,51,state,VA
10061,50,vi,2019-06-29,1.0,2020-06-23,360,0.07715262173580399,0.0059991266758656,83,78,state,VI
10062,51,vt,2019-06-29,0.0,2020-06-23,360,0.030935992448517996,0.0013969737588627,521,50,state,VT
10063,52,wa,2019-06-29,0.0,2020-06-23,360,0.030886409173413,0.0003942558118669,4763,53,state,WA
10064,53,wi,2019-06-29,0.0,2020-06-23,360,0.026486076403459,0.0003192801289327,4472,55,state,WI
10065,54,wv,2019-06-29,0.0,2020-06-23,360,0.028892004311922,0.00057734753171619,1590,54,state,WV
10066,55,wy,2019-06-29,0.0,2020-06-23,360,0.033601307715626,0.0012315849835404,409,56,state,WY
10067,0,ak,2019-06-30,0.0,2020-06-23,359,0.03814366811746799,0.0014100749881636,522,02,state,AK
10068,1,al,2019-06-30,-1.0,2020-06-23,359,0.023074821697254,0.00030374665861514,3433,01,state,AL
10069,2,ar,2019-06-30,-1.0,2020-06-23,359,0.021503727137887004,0.00034214021684643,2142,05,state,AR
10070,3,as,2019-06-30,-1.0,2020-06-23,359,0.11111111111111001,,1,60,state,AS
10071,4,az,2019-06-30,-1.0,2020-06-23,359,0.029517181758338,0.00035604041090177995,4152,04,state,AZ
10072,5,ca,2019-06-30,-1.0,2020-06-23,359,0.026291382793217005,0.00012389758122746,23128,06,state,CA
10073,6,co,2019-06-30,-1.0,2020-06-23,359,0.026803410262598,0.00030535096345805,3521,08,state,CO
10074,7,ct,2019-06-30,-1.0,2020-06-23,359,0.021759945662273,0.00027902551331325,2578,09,state,CT
10075,8,dc,2019-06-30,-1.0,2020-06-23,359,0.024346846762933996,0.0007809276862533201,449,11,state,DC
10076,9,de,2019-06-30,-1.0,2020-06-23,359,0.023293499540995,0.0007848354226165099,569,10,state,DE
10077,10,fl,2019-06-30,-1.0,2020-06-23,359,0.022617000643977998,0.00017738090994871,11364,12,state,FL
10078,11,ga,2019-06-30,-1.0,2020-06-23,359,0.020818910310459997,0.00023363524922302999,5520,13,state,GA
10079,12,gu,2019-06-30,0.0,2020-06-23,359,0.12187118106274002,0.0050771181912433,71,66,state,GU
10080,13,hi,2019-06-30,0.0,2020-06-23,359,0.02518011364466,0.00081466546643795,833,15,state,HI
10081,14,ia,2019-06-30,-1.0,2020-06-23,359,0.023357230756898998,0.00032152183755866003,2625,19,state,IA
10082,15,id,2019-06-30,-1.0,2020-06-23,359,0.031672499652762004,0.00078741259858737,960,16,state,ID
10083,16,il,2019-06-30,-1.0,2020-06-23,359,0.024151356282142995,0.0001831294523479,9673,17,state,IL
10084,17,in,2019-06-30,-1.0,2020-06-23,359,0.02295464830859,0.00023830492745825,4806,18,state,IN
10085,18,ks,2019-06-30,-1.0,2020-06-23,359,0.023206175698358998,0.00033420666876488,2341,20,state,KS
10086,19,ky,2019-06-30,-1.0,2020-06-23,359,0.020899538020225,0.0002623586588762,3277,21,state,KY
10087,20,la,2019-06-30,-1.0,2020-06-23,359,0.023605067089703,0.00032156200409217,3441,22,state,LA
10088,21,ma,2019-06-30,-1.0,2020-06-23,359,0.023134429997752,0.00022574250903585,4961,25,state,MA
10089,22,md,2019-06-30,-1.0,2020-06-23,359,0.021238565331424,0.00024883260684904,3902,24,state,MD
10090,23,me,2019-06-30,-1.0,2020-06-23,359,0.024948507198694,0.00054081158858352,1074,23,state,ME
10091,24,mi,2019-06-30,-1.0,2020-06-23,359,0.023820233321572997,0.00020618786415151002,8116,26,state,MI
10092,25,mn,2019-06-30,-1.0,2020-06-23,359,0.021332130647641,0.00023194975713396,4106,27,state,MN
10093,26,mo,2019-06-30,-1.0,2020-06-23,359,0.023843321679574,0.00027282643128552996,4501,29,state,MO
10094,27,mp,2019-06-30,0.0,2020-06-23,359,0.08512324940076599,0.0077928356064171,37,69,state,MP
10095,28,ms,2019-06-30,-1.0,2020-06-23,359,0.022590045585252006,0.00039229691128214,2156,28,state,MS
10096,29,mt,2019-06-30,-1.0,2020-06-23,359,0.033857482330413996,0.00082727399654633,838,30,state,MT
10097,30,nc,2019-06-30,-1.0,2020-06-23,359,0.019571942160619,0.00020869600273676,6115,37,state,NC
10098,31,nd,2019-06-30,-1.0,2020-06-23,359,0.022769453732249,0.00066780500526885,571,38,state,ND
10099,32,ne,2019-06-30,-1.0,2020-06-23,359,0.022737202570607996,0.00042601383294829,1631,31,state,NE
10100,33,nh,2019-06-30,-1.0,2020-06-23,359,0.022322360825962995,0.0005136227164567901,921,33,state,NH
10101,34,nj,2019-06-30,-1.0,2020-06-23,359,0.022361485153364,0.00021407274662507,6289,34,state,NJ
10102,35,nm,2019-06-30,-1.0,2020-06-23,359,0.034610483585297995,0.0007388798791517299,1445,35,state,NM
10103,36,nv,2019-06-30,-1.0,2020-06-23,359,0.028586331444988,0.00049009420377851,1823,32,state,NV
10104,37,ny,2019-06-30,-1.0,2020-06-23,359,0.025792871434223,0.00016411305461089,15182,36,state,NY
10105,38,oh,2019-06-30,-1.0,2020-06-23,359,0.023526172105037997,0.0001890859432186,9219,39,state,OH
10106,39,ok,2019-06-30,-1.0,2020-06-23,359,0.022814445512246,0.00033417475441781003,2959,40,state,OK
10107,40,or,2019-06-30,-1.0,2020-06-23,359,0.026175401078546,0.00037723431113545,2626,41,state,OR
10108,41,pa,2019-06-30,-1.0,2020-06-23,359,0.024984326041414,0.0001971182871653,9718,42,state,PA
10109,42,pr,2019-06-30,0.0,2020-06-23,359,0.057667648506769004,0.0007964810718135,2481,72,state,PR
10110,43,ri,2019-06-30,-1.0,2020-06-23,359,0.025262702832936003,0.00077043883629923,811,44,state,RI
10111,44,sc,2019-06-30,-1.0,2020-06-23,359,0.022417498372717,0.0003526486564499,3042,45,state,SC
10112,45,sd,2019-06-30,-1.0,2020-06-23,359,0.024102563744252004,0.00066873269803933,652,46,state,SD
10113,46,tn,2019-06-30,-1.0,2020-06-23,359,0.021342443931788,0.00031022011456846,4112,47,state,TN
10114,47,tx,2019-06-30,-1.0,2020-06-23,359,0.01986322056514,0.00013073598544292,15758,48,state,TX
10115,48,ut,2019-06-30,-1.0,2020-06-23,359,0.024203963629032998,0.00045518506223463,1686,49,state,UT
10116,49,va,2019-06-30,-1.0,2020-06-23,359,0.021602542819126002,0.00023185431129316,5297,51,state,VA
10117,50,vi,2019-06-30,0.0,2020-06-23,359,0.07169795410893401,0.0053398160877816,82,78,state,VI
10118,51,vt,2019-06-30,-1.0,2020-06-23,359,0.025121034887008002,0.00093044537498408,521,50,state,VT
10119,52,wa,2019-06-30,-1.0,2020-06-23,359,0.02464956690211,0.00026133199162982996,4763,53,state,WA
10120,53,wi,2019-06-30,-1.0,2020-06-23,359,0.020918601032399,0.00023761523277771,4472,55,state,WI
10121,54,wv,2019-06-30,-1.0,2020-06-23,359,0.025020006374134,0.0005178967958304401,1589,54,state,WV
10122,55,wy,2019-06-30,-1.0,2020-06-23,359,0.027460335780095,0.0009643132730593801,409,56,state,WY
10123,0,ak,2019-07-01,0.0,2020-06-23,358,0.046964116272880996,0.001287739513713,526,02,state,AK
10124,1,al,2019-07-01,-1.0,2020-06-23,358,0.055652712943799997,0.00047269686415352997,3434,01,state,AL
10125,2,ar,2019-07-01,0.0,2020-06-23,358,0.050737721160749004,0.00061915506070773,2142,05,state,AR
10126,3,as,2019-07-01,0.0,2020-06-23,358,0.15069444444444,0.02023444761713,4,60,state,AS
10127,4,az,2019-07-01,0.0,2020-06-23,358,0.050944828822040995,0.00047648095401217996,4156,04,state,AZ
