TSA ID,TSA AREA,date,current_hospitalized,current_icu
I,El Paso,2020-06-25,130.0,54.0
I,El Paso,2020-06-26,139.0,65.0
I,El Paso,2020-06-27,136.0,64.0
I,El Paso,2020-06-28,147.0,68.0
I,El Paso,2020-06-29,149.0,64.0
I,El Paso,2020-06-30,160.0,69.0
I,El Paso,2020-07-01,177.0,70.0
I,El Paso,2020-07-02,180.0,74.0
I,El Paso,2020-07-03,193.0,69.0
I,El Paso,2020-07-04,200.0,71.0
I,El Paso,2020-07-05,211.0,71.0
I,El Paso,2020-07-06,218.0,70.0
I,El Paso,2020-07-07,246.0,71.0
I,El Paso,2020-07-08,259.0,75.0
I,El Paso,2020-07-09,260.0,81.0
I,El Paso,2020-07-10,261.0,84.0
I,El Paso,2020-07-11,251.0,80.0
I,El Paso,2020-07-12,277.0,91.0
I,El Paso,2020-07-13,285.0,91.0
I,El Paso,2020-07-14,283.0,99.0
I,El Paso,2020-07-15,287.0,97.0
I,El Paso,2020-07-16,273.0,99.0
I,El Paso,2020-07-17,268.0,102.0
I,El Paso,2020-07-18,292.0,109.0
I,El Paso,2020-07-19,270.0,100.0
I,El Paso,2020-07-20,286.0,106.0
I,El Paso,2020-07-21,302.0,106.0
I,El Paso,2020-07-22,306.0,112.0
I,El Paso,2020-07-23,183.0,70.0
I,El Paso,2020-07-24,317.0,105.0
I,El Paso,2020-07-25,322.0,109.0
I,El Paso,2020-07-26,195.0,62.0
I,El Paso,2020-07-27,288.0,108.0
I,El Paso,2020-07-28,282.0,114.0
I,El Paso,2020-07-29,266.0,106.0
I,El Paso,2020-07-30,279.0,104.0
I,El Paso,2020-07-31,264.0,100.0
I,El Paso,2020-08-01,277.0,105.0
I,El Paso,2020-08-02,277.0,106.0
I,El Paso,2020-08-03,290.0,103.0
I,El Paso,2020-08-04,288.0,96.0
I,El Paso,2020-08-05,250.0,85.0
I,El Paso,2020-08-06,255.0,89.0
I,El Paso,2020-08-07,236.0,87.0
I,El Paso,2020-08-08,231.0,78.0
I,El Paso,2020-08-09,211.0,72.0
I,El Paso,2020-08-10,207.0,73.0
I,El Paso,2020-08-11,208.0,75.0
I,El Paso,2020-08-12,185.0,67.0
I,El Paso,2020-08-13,194.0,69.0
I,El Paso,2020-08-14,183.0,56.0
I,El Paso,2020-08-15,161.0,53.0
I,El Paso,2020-08-16,161.0,59.0
I,El Paso,2020-08-17,147.0,56.0
I,El Paso,2020-08-18,160.0,57.0
I,El Paso,2020-08-19,168.0,52.0
I,El Paso,2020-08-20,161.0,50.0
I,El Paso,2020-08-21,166.0,52.0
I,El Paso,2020-08-22,135.0,46.0
I,El Paso,2020-08-23,136.0,50.0
I,El Paso,2020-08-24,136.0,53.0
I,El Paso,2020-08-25,131.0,55.0
J,Midland/Odessa,2020-04-12,10.0,4.0
J,Midland/Odessa,2020-04-13,11.0,4.0
J,Midland/Odessa,2020-04-14,17.0,9.0
J,Midland/Odessa,2020-04-15,7.0,5.0
J,Midland/Odessa,2020-04-16,10.0,7.0
J,Midland/Odessa,2020-04-17,15.0,9.0
J,Midland/Odessa,2020-04-18,12.0,8.0
J,Midland/Odessa,2020-04-19,10.0,4.0
J,Midland/Odessa,2020-04-20,10.0,2.0
J,Midland/Odessa,2020-04-21,8.0,2.0
J,Midland/Odessa,2020-04-22,11.0,5.0
J,Midland/Odessa,2020-04-23,10.0,4.0
J,Midland/Odessa,2020-04-24,8.0,3.0
J,Midland/Odessa,2020-04-25,7.0,2.0
J,Midland/Odessa,2020-04-26,6.0,1.0
J,Midland/Odessa,2020-04-27,8.0,1.0
J,Midland/Odessa,2020-04-28,8.0,1.0
J,Midland/Odessa,2020-04-29,6.0,2.0
J,Midland/Odessa,2020-04-30,7.0,4.0
J,Midland/Odessa,2020-05-01,7.0,2.0
J,Midland/Odessa,2020-05-02,6.0,3.0
J,Midland/Odessa,2020-05-03,8.0,3.0
J,Midland/Odessa,2020-05-04,8.0,2.0
J,Midland/Odessa,2020-05-05,15.0,1.0
J,Midland/Odessa,2020-05-06,27.0,2.0
J,Midland/Odessa,2020-05-07,28.0,2.0
J,Midland/Odessa,2020-05-08,29.0,3.0
J,Midland/Odessa,2020-05-09,32.0,3.0
J,Midland/Odessa,2020-05-10,30.0,2.0
J,Midland/Odessa,2020-05-11,31.0,3.0
J,Midland/Odessa,2020-05-12,29.0,2.0
J,Midland/Odessa,2020-05-13,32.0,3.0
J,Midland/Odessa,2020-05-14,30.0,2.0
J,Midland/Odessa,2020-05-15,30.0,2.0
J,Midland/Odessa,2020-05-16,27.0,2.0
J,Midland/Odessa,2020-05-17,22.0,2.0
J,Midland/Odessa,2020-05-18,18.0,2.0
J,Midland/Odessa,2020-05-19,18.0,2.0
J,Midland/Odessa,2020-05-20,12.0,3.0
J,Midland/Odessa,2020-05-21,9.0,2.0
J,Midland/Odessa,2020-05-22,9.0,3.0
J,Midland/Odessa,2020-05-23,10.0,3.0
J,Midland/Odessa,2020-05-24,11.0,4.0
J,Midland/Odessa,2020-05-25,15.0,7.0
J,Midland/Odessa,2020-05-26,16.0,9.0
J,Midland/Odessa,2020-05-27,16.0,6.0
J,Midland/Odessa,2020-05-28,17.0,6.0
J,Midland/Odessa,2020-05-29,19.0,17.0
J,Midland/Odessa,2020-05-30,16.0,15.0
J,Midland/Odessa,2020-05-31,17.0,9.0
J,Midland/Odessa,2020-06-01,18.0,13.0
J,Midland/Odessa,2020-06-02,19.0,12.0
J,Midland/Odessa,2020-06-03,18.0,6.0
J,Midland/Odessa,2020-06-04,18.0,7.0
J,Midland/Odessa,2020-06-05,19.0,7.0
J,Midland/Odessa,2020-06-06,20.0,7.0
J,Midland/Odessa,2020-06-07,22.0,9.0
J,Midland/Odessa,2020-06-08,23.0,8.0
J,Midland/Odessa,2020-06-09,23.0,8.0
J,Midland/Odessa,2020-06-10,23.0,9.0
J,Midland/Odessa,2020-06-11,19.0,9.0
J,Midland/Odessa,2020-06-12,20.0,9.0
J,Midland/Odessa,2020-06-13,21.0,10.0
J,Midland/Odessa,2020-06-14,21.0,10.0
J,Midland/Odessa,2020-06-15,23.0,7.0
J,Midland/Odessa,2020-06-16,25.0,9.0
J,Midland/Odessa,2020-06-17,25.0,8.0
J,Midland/Odessa,2020-06-18,23.0,8.0
J,Midland/Odessa,2020-06-19,25.0,7.0
J,Midland/Odessa,2020-06-20,27.0,11.0
J,Midland/Odessa,2020-06-21,32.0,12.0
J,Midland/Odessa,2020-06-22,35.0,11.0
J,Midland/Odessa,2020-06-23,43.0,18.0
J,Midland/Odessa,2020-06-24,39.0,16.0
J,Midland/Odessa,2020-06-25,47.0,20.0
J,Midland/Odessa,2020-06-26,46.0,21.0
J,Midland/Odessa,2020-06-27,56.0,23.0
J,Midland/Odessa,2020-06-28,58.0,21.0
J,Midland/Odessa,2020-06-29,54.0,19.0
J,Midland/Odessa,2020-06-30,58.0,24.0
J,Midland/Odessa,2020-07-01,59.0,19.0
J,Midland/Odessa,2020-07-02,60.0,19.0
J,Midland/Odessa,2020-07-03,72.0,30.0
J,Midland/Odessa,2020-07-04,81.0,34.0
J,Midland/Odessa,2020-07-05,91.0,37.0
J,Midland/Odessa,2020-07-06,90.0,41.0
J,Midland/Odessa,2020-07-07,85.0,37.0
J,Midland/Odessa,2020-07-08,87.0,38.0
J,Midland/Odessa,2020-07-09,101.0,43.0
J,Midland/Odessa,2020-07-10,106.0,49.0
J,Midland/Odessa,2020-07-11,114.0,50.0
J,Midland/Odessa,2020-07-12,113.0,46.0
J,Midland/Odessa,2020-07-13,113.0,46.0
J,Midland/Odessa,2020-07-14,121.0,45.0
J,Midland/Odessa,2020-07-15,130.0,46.0
J,Midland/Odessa,2020-07-16,130.0,46.0
J,Midland/Odessa,2020-07-17,119.0,43.0
J,Midland/Odessa,2020-07-18,116.0,39.0
J,Midland/Odessa,2020-07-19,114.0,41.0
J,Midland/Odessa,2020-07-20,112.0,38.0
J,Midland/Odessa,2020-07-21,110.0,38.0
J,Midland/Odessa,2020-07-22,119.0,41.0
J,Midland/Odessa,2020-07-23,47.0,14.0
J,Midland/Odessa,2020-07-24,116.0,43.0
J,Midland/Odessa,2020-07-25,125.0,45.0
J,Midland/Odessa,2020-07-26,123.0,41.0
J,Midland/Odessa,2020-07-27,117.0,42.0
J,Midland/Odessa,2020-07-28,102.0,36.0
J,Midland/Odessa,2020-07-29,98.0,37.0
J,Midland/Odessa,2020-07-30,103.0,40.0
J,Midland/Odessa,2020-07-31,105.0,41.0
J,Midland/Odessa,2020-08-01,90.0,39.0
J,Midland/Odessa,2020-08-02,87.0,32.0
J,Midland/Odessa,2020-08-03,90.0,35.0
J,Midland/Odessa,2020-08-04,94.0,32.0
J,Midland/Odessa,2020-08-05,82.0,29.0
J,Midland/Odessa,2020-08-06,83.0,28.0
J,Midland/Odessa,2020-08-07,71.0,26.0
J,Midland/Odessa,2020-08-08,70.0,24.0
J,Midland/Odessa,2020-08-09,70.0,27.0
J,Midland/Odessa,2020-08-10,72.0,27.0
J,Midland/Odessa,2020-08-11,75.0,28.0
J,Midland/Odessa,2020-08-12,71.0,27.0
J,Midland/Odessa,2020-08-13,77.0,24.0
J,Midland/Odessa,2020-08-14,72.0,25.0
J,Midland/Odessa,2020-08-15,65.0,20.0
J,Midland/Odessa,2020-08-16,69.0,23.0
J,Midland/Odessa,2020-08-17,80.0,22.0
J,Midland/Odessa,2020-08-18,77.0,21.0
J,Midland/Odessa,2020-08-19,73.0,20.0
J,Midland/Odessa,2020-08-20,58.0,18.0
J,Midland/Odessa,2020-08-21,64.0,19.0
J,Midland/Odessa,2020-08-22,66.0,20.0
J,Midland/Odessa,2020-08-23,68.0,18.0
J,Midland/Odessa,2020-08-24,69.0,18.0
J,Midland/Odessa,2020-08-25,61.0,19.0
K,San Angelo,2020-04-12,0.0,0.0
K,San Angelo,2020-04-13,0.0,0.0
K,San Angelo,2020-04-14,0.0,0.0
K,San Angelo,2020-04-15,0.0,0.0
K,San Angelo,2020-04-16,0.0,0.0
K,San Angelo,2020-04-17,0.0,0.0
K,San Angelo,2020-04-18,0.0,0.0
K,San Angelo,2020-04-19,0.0,0.0
K,San Angelo,2020-04-20,0.0,0.0
K,San Angelo,2020-04-21,0.0,0.0
K,San Angelo,2020-04-22,0.0,0.0
K,San Angelo,2020-04-23,0.0,0.0
K,San Angelo,2020-04-24,0.0,0.0
K,San Angelo,2020-04-25,0.0,0.0
K,San Angelo,2020-04-26,4.0,0.0
K,San Angelo,2020-04-27,2.0,0.0
K,San Angelo,2020-04-28,0.0,0.0
K,San Angelo,2020-04-29,0.0,0.0
K,San Angelo,2020-04-30,0.0,0.0
K,San Angelo,2020-05-01,0.0,0.0
K,San Angelo,2020-05-02,0.0,0.0
K,San Angelo,2020-05-03,0.0,0.0
K,San Angelo,2020-05-04,0.0,0.0
K,San Angelo,2020-05-05,0.0,0.0
K,San Angelo,2020-05-06,0.0,0.0
K,San Angelo,2020-05-07,0.0,0.0
K,San Angelo,2020-05-08,0.0,0.0
K,San Angelo,2020-05-09,1.0,0.0
K,San Angelo,2020-05-10,2.0,1.0
K,San Angelo,2020-05-11,2.0,1.0
K,San Angelo,2020-05-12,1.0,0.0
K,San Angelo,2020-05-13,0.0,0.0
K,San Angelo,2020-05-14,0.0,0.0
K,San Angelo,2020-05-15,0.0,0.0
K,San Angelo,2020-05-16,0.0,0.0
K,San Angelo,2020-05-17,0.0,0.0
K,San Angelo,2020-05-18,0.0,0.0
K,San Angelo,2020-05-19,0.0,0.0
K,San Angelo,2020-05-20,3.0,0.0
K,San Angelo,2020-05-21,0.0,0.0
K,San Angelo,2020-05-22,0.0,0.0
K,San Angelo,2020-05-23,0.0,0.0
K,San Angelo,2020-05-24,0.0,0.0
K,San Angelo,2020-05-25,0.0,0.0
K,San Angelo,2020-05-26,0.0,0.0
K,San Angelo,2020-05-27,0.0,0.0
K,San Angelo,2020-05-28,1.0,0.0
K,San Angelo,2020-05-29,1.0,0.0
K,San Angelo,2020-05-30,1.0,0.0
K,San Angelo,2020-05-31,1.0,0.0
K,San Angelo,2020-06-01,0.0,0.0
K,San Angelo,2020-06-02,0.0,0.0
K,San Angelo,2020-06-03,0.0,0.0
K,San Angelo,2020-06-04,2.0,0.0
K,San Angelo,2020-06-05,2.0,0.0
K,San Angelo,2020-06-06,2.0,0.0
K,San Angelo,2020-06-07,2.0,0.0
K,San Angelo,2020-06-08,2.0,0.0
K,San Angelo,2020-06-09,2.0,0.0
K,San Angelo,2020-06-10,0.0,0.0
K,San Angelo,2020-06-11,0.0,0.0
K,San Angelo,2020-06-12,1.0,0.0
K,San Angelo,2020-06-13,1.0,0.0
K,San Angelo,2020-06-14,2.0,1.0
K,San Angelo,2020-06-15,2.0,1.0
K,San Angelo,2020-06-16,2.0,1.0
K,San Angelo,2020-06-17,2.0,1.0
K,San Angelo,2020-06-18,2.0,0.0
K,San Angelo,2020-06-19,3.0,1.0
K,San Angelo,2020-06-20,3.0,1.0
K,San Angelo,2020-06-21,5.0,2.0
K,San Angelo,2020-06-22,6.0,2.0
K,San Angelo,2020-06-23,7.0,1.0
K,San Angelo,2020-06-24,8.0,1.0
K,San Angelo,2020-06-25,12.0,1.0
K,San Angelo,2020-06-26,12.0,1.0
K,San Angelo,2020-06-27,15.0,3.0
K,San Angelo,2020-06-28,15.0,2.0
K,San Angelo,2020-06-29,15.0,2.0
K,San Angelo,2020-06-30,15.0,2.0
K,San Angelo,2020-07-01,15.0,2.0
K,San Angelo,2020-07-02,33.0,4.0
K,San Angelo,2020-07-03,26.0,6.0
K,San Angelo,2020-07-04,28.0,7.0
K,San Angelo,2020-07-05,27.0,7.0
K,San Angelo,2020-07-06,28.0,7.0
K,San Angelo,2020-07-07,37.0,12.0
K,San Angelo,2020-07-08,36.0,10.0
K,San Angelo,2020-07-09,47.0,9.0
K,San Angelo,2020-07-10,49.0,10.0
K,San Angelo,2020-07-11,51.0,9.0
K,San Angelo,2020-07-12,41.0,8.0
K,San Angelo,2020-07-13,39.0,8.0
K,San Angelo,2020-07-14,39.0,10.0
K,San Angelo,2020-07-15,39.0,9.0
K,San Angelo,2020-07-16,32.0,10.0
K,San Angelo,2020-07-17,41.0,7.0
K,San Angelo,2020-07-18,39.0,9.0
K,San Angelo,2020-07-19,42.0,9.0
K,San Angelo,2020-07-20,37.0,9.0
K,San Angelo,2020-07-21,39.0,12.0
K,San Angelo,2020-07-22,39.0,11.0
K,San Angelo,2020-07-23,37.0,11.0
K,San Angelo,2020-07-24,40.0,8.0
K,San Angelo,2020-07-25,41.0,10.0
K,San Angelo,2020-07-26,48.0,10.0
K,San Angelo,2020-07-27,81.0,11.0
K,San Angelo,2020-07-28,48.0,10.0
K,San Angelo,2020-07-29,45.0,6.0
K,San Angelo,2020-07-30,54.0,7.0
K,San Angelo,2020-07-31,42.0,6.0
K,San Angelo,2020-08-01,41.0,6.0
K,San Angelo,2020-08-02,51.0,13.0
K,San Angelo,2020-08-03,49.0,12.0
K,San Angelo,2020-08-04,46.0,9.0
K,San Angelo,2020-08-05,53.0,9.0
K,San Angelo,2020-08-06,51.0,9.0
K,San Angelo,2020-08-07,52.0,10.0
K,San Angelo,2020-08-08,52.0,10.0
K,San Angelo,2020-08-09,53.0,10.0
K,San Angelo,2020-08-10,53.0,10.0
K,San Angelo,2020-08-11,52.0,9.0
K,San Angelo,2020-08-12,60.0,9.0
K,San Angelo,2020-08-13,56.0,7.0
K,San Angelo,2020-08-14,49.0,6.0
K,San Angelo,2020-08-15,45.0,7.0
K,San Angelo,2020-08-16,45.0,7.0
K,San Angelo,2020-08-17,44.0,8.0
K,San Angelo,2020-08-18,49.0,7.0
K,San Angelo,2020-08-19,47.0,8.0
K,San Angelo,2020-08-20,49.0,8.0
K,San Angelo,2020-08-21,52.0,9.0
K,San Angelo,2020-08-22,52.0,10.0
K,San Angelo,2020-08-23,49.0,11.0
K,San Angelo,2020-08-24,49.0,11.0
K,San Angelo,2020-08-25,45.0,13.0
L,Belton/Killeen,2020-04-12,11.0,10.0
L,Belton/Killeen,2020-04-13,12.0,6.0
L,Belton/Killeen,2020-04-14,13.0,6.0
L,Belton/Killeen,2020-04-15,16.0,5.0
L,Belton/Killeen,2020-04-16,16.0,8.0
L,Belton/Killeen,2020-04-17,15.0,6.0
L,Belton/Killeen,2020-04-18,15.0,5.0
L,Belton/Killeen,2020-04-19,12.0,5.0
L,Belton/Killeen,2020-04-20,11.0,5.0
L,Belton/Killeen,2020-04-21,15.0,11.0
L,Belton/Killeen,2020-04-22,13.0,10.0
L,Belton/Killeen,2020-04-23,15.0,11.0
L,Belton/Killeen,2020-04-24,16.0,12.0
L,Belton/Killeen,2020-04-25,12.0,8.0
L,Belton/Killeen,2020-04-26,16.0,11.0
L,Belton/Killeen,2020-04-27,16.0,9.0
L,Belton/Killeen,2020-04-28,14.0,6.0
L,Belton/Killeen,2020-04-29,16.0,10.0
L,Belton/Killeen,2020-04-30,15.0,5.0
L,Belton/Killeen,2020-05-01,12.0,4.0
L,Belton/Killeen,2020-05-02,17.0,3.0
L,Belton/Killeen,2020-05-03,13.0,2.0
L,Belton/Killeen,2020-05-04,12.0,2.0
L,Belton/Killeen,2020-05-05,17.0,5.0
L,Belton/Killeen,2020-05-06,12.0,3.0
L,Belton/Killeen,2020-05-07,11.0,3.0
L,Belton/Killeen,2020-05-08,12.0,2.0
L,Belton/Killeen,2020-05-09,9.0,2.0
L,Belton/Killeen,2020-05-10,9.0,5.0
L,Belton/Killeen,2020-05-11,9.0,5.0
L,Belton/Killeen,2020-05-12,12.0,7.0
L,Belton/Killeen,2020-05-13,14.0,5.0
L,Belton/Killeen,2020-05-14,9.0,7.0
L,Belton/Killeen,2020-05-15,15.0,6.0
L,Belton/Killeen,2020-05-16,11.0,5.0
L,Belton/Killeen,2020-05-17,11.0,6.0
L,Belton/Killeen,2020-05-18,14.0,5.0
L,Belton/Killeen,2020-05-19,19.0,5.0
L,Belton/Killeen,2020-05-20,21.0,6.0
L,Belton/Killeen,2020-05-21,10.0,4.0
L,Belton/Killeen,2020-05-22,19.0,6.0
L,Belton/Killeen,2020-05-23,13.0,6.0
L,Belton/Killeen,2020-05-24,12.0,6.0
L,Belton/Killeen,2020-05-25,10.0,7.0
L,Belton/Killeen,2020-05-26,2.0,1.0
L,Belton/Killeen,2020-05-27,4.0,3.0
L,Belton/Killeen,2020-05-28,6.0,4.0
L,Belton/Killeen,2020-05-29,9.0,4.0
L,Belton/Killeen,2020-05-30,9.0,6.0
L,Belton/Killeen,2020-05-31,17.0,6.0
L,Belton/Killeen,2020-06-01,21.0,6.0
L,Belton/Killeen,2020-06-02,21.0,5.0
L,Belton/Killeen,2020-06-03,25.0,7.0
L,Belton/Killeen,2020-06-04,24.0,8.0
L,Belton/Killeen,2020-06-05,25.0,8.0
L,Belton/Killeen,2020-06-06,22.0,7.0
L,Belton/Killeen,2020-06-07,24.0,8.0
L,Belton/Killeen,2020-06-08,22.0,9.0
L,Belton/Killeen,2020-06-09,20.0,9.0
L,Belton/Killeen,2020-06-10,18.0,8.0
L,Belton/Killeen,2020-06-11,19.0,8.0
L,Belton/Killeen,2020-06-12,16.0,7.0
L,Belton/Killeen,2020-06-13,17.0,7.0
L,Belton/Killeen,2020-06-14,16.0,7.0
L,Belton/Killeen,2020-06-15,16.0,7.0
L,Belton/Killeen,2020-06-16,14.0,6.0
L,Belton/Killeen,2020-06-17,15.0,6.0
L,Belton/Killeen,2020-06-18,20.0,7.0
L,Belton/Killeen,2020-06-19,18.0,9.0
L,Belton/Killeen,2020-06-20,18.0,7.0
L,Belton/Killeen,2020-06-21,20.0,8.0
L,Belton/Killeen,2020-06-22,24.0,9.0
L,Belton/Killeen,2020-06-23,31.0,13.0
L,Belton/Killeen,2020-06-24,33.0,10.0
L,Belton/Killeen,2020-06-25,24.0,10.0
L,Belton/Killeen,2020-06-26,30.0,14.0
L,Belton/Killeen,2020-06-27,40.0,17.0
L,Belton/Killeen,2020-06-28,34.0,13.0
L,Belton/Killeen,2020-06-29,34.0,14.0
L,Belton/Killeen,2020-06-30,31.0,14.0
L,Belton/Killeen,2020-07-01,40.0,13.0
L,Belton/Killeen,2020-07-02,47.0,16.0
L,Belton/Killeen,2020-07-03,51.0,14.0
L,Belton/Killeen,2020-07-04,55.0,15.0
L,Belton/Killeen,2020-07-05,62.0,16.0
L,Belton/Killeen,2020-07-06,61.0,14.0
L,Belton/Killeen,2020-07-07,69.0,18.0
L,Belton/Killeen,2020-07-08,76.0,18.0
L,Belton/Killeen,2020-07-09,75.0,16.0
L,Belton/Killeen,2020-07-10,73.0,20.0
L,Belton/Killeen,2020-07-11,76.0,21.0
L,Belton/Killeen,2020-07-12,77.0,21.0
L,Belton/Killeen,2020-07-13,75.0,21.0
L,Belton/Killeen,2020-07-14,100.0,29.0
L,Belton/Killeen,2020-07-15,97.0,36.0
L,Belton/Killeen,2020-07-16,84.0,33.0
L,Belton/Killeen,2020-07-17,92.0,31.0
L,Belton/Killeen,2020-07-18,92.0,31.0
L,Belton/Killeen,2020-07-19,93.0,39.0
L,Belton/Killeen,2020-07-20,95.0,41.0
L,Belton/Killeen,2020-07-21,87.0,37.0
L,Belton/Killeen,2020-07-22,84.0,37.0
L,Belton/Killeen,2020-07-23,142.0,76.0
L,Belton/Killeen,2020-07-24,83.0,25.0
L,Belton/Killeen,2020-07-25,70.0,23.0
L,Belton/Killeen,2020-07-26,68.0,22.0
L,Belton/Killeen,2020-07-27,66.0,24.0
L,Belton/Killeen,2020-07-28,74.0,27.0
L,Belton/Killeen,2020-07-29,78.0,25.0
L,Belton/Killeen,2020-07-30,111.0,29.0
L,Belton/Killeen,2020-07-31,106.0,27.0
L,Belton/Killeen,2020-08-01,64.0,19.0
L,Belton/Killeen,2020-08-02,61.0,19.0
L,Belton/Killeen,2020-08-03,58.0,15.0
L,Belton/Killeen,2020-08-04,61.0,18.0
L,Belton/Killeen,2020-08-05,69.0,24.0
L,Belton/Killeen,2020-08-06,73.0,23.0
L,Belton/Killeen,2020-08-07,67.0,23.0
L,Belton/Killeen,2020-08-08,65.0,21.0
L,Belton/Killeen,2020-08-09,61.0,20.0
L,Belton/Killeen,2020-08-10,57.0,20.0
L,Belton/Killeen,2020-08-11,60.0,21.0
L,Belton/Killeen,2020-08-12,65.0,20.0
L,Belton/Killeen,2020-08-13,59.0,14.0
L,Belton/Killeen,2020-08-14,66.0,18.0
L,Belton/Killeen,2020-08-15,65.0,22.0
L,Belton/Killeen,2020-08-16,67.0,21.0
L,Belton/Killeen,2020-08-17,67.0,21.0
L,Belton/Killeen,2020-08-18,70.0,23.0
L,Belton/Killeen,2020-08-19,69.0,25.0
L,Belton/Killeen,2020-08-20,72.0,27.0
L,Belton/Killeen,2020-08-21,69.0,26.0
L,Belton/Killeen,2020-08-22,63.0,18.0
L,Belton/Killeen,2020-08-23,61.0,17.0
L,Belton/Killeen,2020-08-24,61.0,17.0
L,Belton/Killeen,2020-08-25,59.0,17.0
M,Waco,2020-04-12,9.0,5.0
M,Waco,2020-04-13,2.0,2.0
M,Waco,2020-04-14,5.0,2.0
M,Waco,2020-04-15,5.0,3.0
M,Waco,2020-04-16,6.0,2.0
M,Waco,2020-04-17,4.0,2.0
M,Waco,2020-04-18,4.0,2.0
M,Waco,2020-04-19,1.0,1.0
M,Waco,2020-04-20,1.0,1.0
M,Waco,2020-04-21,3.0,2.0
M,Waco,2020-04-22,2.0,1.0
M,Waco,2020-04-23,3.0,1.0
M,Waco,2020-04-24,3.0,1.0
M,Waco,2020-04-25,3.0,1.0
M,Waco,2020-04-26,3.0,1.0
M,Waco,2020-04-27,2.0,2.0
M,Waco,2020-04-28,2.0,2.0
M,Waco,2020-04-29,1.0,1.0
M,Waco,2020-04-30,1.0,1.0
M,Waco,2020-05-01,2.0,1.0
M,Waco,2020-05-02,3.0,2.0
M,Waco,2020-05-03,3.0,2.0
M,Waco,2020-05-04,2.0,2.0
M,Waco,2020-05-05,2.0,2.0
M,Waco,2020-05-06,1.0,1.0
M,Waco,2020-05-07,1.0,1.0
M,Waco,2020-05-08,1.0,1.0
M,Waco,2020-05-09,1.0,1.0
M,Waco,2020-05-10,1.0,1.0
M,Waco,2020-05-11,1.0,1.0
M,Waco,2020-05-12,1.0,1.0
M,Waco,2020-05-13,1.0,1.0
M,Waco,2020-05-14,0.0,0.0
M,Waco,2020-05-15,2.0,1.0
M,Waco,2020-05-16,2.0,0.0
M,Waco,2020-05-17,1.0,0.0
M,Waco,2020-05-18,2.0,1.0
M,Waco,2020-05-19,3.0,0.0
M,Waco,2020-05-20,1.0,0.0
M,Waco,2020-05-21,0.0,0.0
M,Waco,2020-05-22,0.0,0.0
M,Waco,2020-05-23,1.0,1.0
M,Waco,2020-05-24,1.0,1.0
M,Waco,2020-05-25,1.0,1.0
M,Waco,2020-05-26,1.0,1.0
M,Waco,2020-05-27,0.0,0.0
M,Waco,2020-05-28,0.0,0.0
M,Waco,2020-05-29,0.0,0.0
M,Waco,2020-05-30,0.0,0.0
M,Waco,2020-05-31,2.0,1.0
M,Waco,2020-06-01,2.0,1.0
M,Waco,2020-06-02,2.0,1.0
M,Waco,2020-06-03,2.0,1.0
M,Waco,2020-06-04,2.0,1.0
M,Waco,2020-06-05,2.0,1.0
M,Waco,2020-06-06,2.0,1.0
M,Waco,2020-06-07,2.0,1.0
M,Waco,2020-06-08,2.0,1.0
M,Waco,2020-06-09,2.0,1.0
M,Waco,2020-06-10,1.0,1.0
M,Waco,2020-06-11,2.0,2.0
M,Waco,2020-06-12,5.0,4.0
M,Waco,2020-06-13,5.0,4.0
M,Waco,2020-06-14,5.0,5.0
M,Waco,2020-06-15,5.0,5.0
M,Waco,2020-06-16,5.0,4.0
M,Waco,2020-06-17,7.0,3.0
M,Waco,2020-06-18,7.0,3.0
M,Waco,2020-06-19,6.0,4.0
M,Waco,2020-06-20,6.0,4.0
M,Waco,2020-06-21,8.0,6.0
M,Waco,2020-06-22,7.0,6.0
M,Waco,2020-06-23,12.0,10.0
M,Waco,2020-06-24,14.0,10.0
M,Waco,2020-06-25,14.0,10.0
M,Waco,2020-06-26,15.0,11.0
M,Waco,2020-06-27,14.0,10.0
M,Waco,2020-06-28,17.0,11.0
M,Waco,2020-06-29,24.0,15.0
M,Waco,2020-06-30,29.0,14.0
M,Waco,2020-07-01,31.0,19.0
M,Waco,2020-07-02,32.0,20.0
M,Waco,2020-07-03,29.0,18.0
M,Waco,2020-07-04,29.0,19.0
M,Waco,2020-07-05,31.0,18.0
M,Waco,2020-07-06,31.0,18.0
M,Waco,2020-07-07,33.0,22.0
M,Waco,2020-07-08,38.0,24.0
M,Waco,2020-07-09,45.0,24.0
M,Waco,2020-07-10,45.0,24.0
M,Waco,2020-07-11,54.0,23.0
M,Waco,2020-07-12,58.0,25.0
M,Waco,2020-07-13,65.0,23.0
M,Waco,2020-07-14,70.0,26.0
M,Waco,2020-07-15,76.0,27.0
M,Waco,2020-07-16,77.0,27.0
M,Waco,2020-07-17,72.0,25.0
M,Waco,2020-07-18,73.0,26.0
M,Waco,2020-07-19,75.0,25.0
M,Waco,2020-07-20,80.0,27.0
M,Waco,2020-07-21,76.0,26.0
M,Waco,2020-07-22,79.0,26.0
M,Waco,2020-07-23,79.0,28.0
M,Waco,2020-07-24,82.0,26.0
M,Waco,2020-07-25,78.0,26.0
M,Waco,2020-07-26,78.0,27.0
M,Waco,2020-07-27,83.0,27.0
M,Waco,2020-07-28,82.0,28.0
M,Waco,2020-07-29,88.0,29.0
M,Waco,2020-07-30,78.0,27.0
M,Waco,2020-07-31,71.0,30.0
M,Waco,2020-08-01,70.0,29.0
M,Waco,2020-08-02,74.0,25.0
M,Waco,2020-08-03,67.0,24.0
