,geo_value,time_value,direction,issue,lag,value,stderr,sample_size
18,ks,2019-01-06,0,2020-06-23,534,0.022830790030913,0.00033386725989384,2345
19,ky,2019-01-06,0,2020-06-23,534,0.020417461690736,0.00025338496210896,3277
20,la,2019-01-06,0,2020-06-23,534,0.024856207729459,0.00032497711145927,3450
21,ma,2019-01-06,0,2020-06-23,534,0.025953076607683,0.00027750947851002,4961
22,md,2019-01-06,0,2020-06-23,534,0.021220406941648,0.0002648351172241,3901
23,me,2019-01-06,0,2020-06-23,534,0.028110911070379,0.00059080524368373,1070
24,mi,2019-01-06,0,2020-06-23,534,0.022353304512674,0.0002099530223375,8129
25,mn,2019-01-06,0,2020-06-23,534,0.027042491390743,0.0003429012507917,4104
26,mo,2019-01-06,0,2020-06-23,534,0.025850176502796,0.00032581570044478,4502
27,mp,2019-01-06,-1,2020-06-23,534,0.072552467659839,0.0054371613336336,47
28,ms,2019-01-06,0,2020-06-23,534,0.024870355514279,0.00052474247119646,2157
29,mt,2019-01-06,0,2020-06-23,534,0.031003739381386,0.00095933073243538,837
30,nc,2019-01-06,0,2020-06-23,534,0.017240497305699,0.00018490132955178,6114
31,nd,2019-01-06,0,2020-06-23,534,0.024067303432488,0.00067237745148554,572
32,ne,2019-01-06,0,2020-06-23,534,0.027327251602159,0.00065156291805662,1630
33,nh,2019-01-06,0,2020-06-23,534,0.025439995155295,0.00076595635405087,921
34,nj,2019-01-06,0,2020-06-23,534,0.02310281707178,0.00029405154063542,6284
35,nm,2019-01-06,0,2020-06-23,534,0.027042580524924,0.00070480454028731,1446
36,nv,2019-01-06,0,2020-06-23,534,0.021049467836506,0.00047959631670973,1822
37,ny,2019-01-06,0,2020-06-23,534,0.025256590397578,0.00018550685850906,15189
38,oh,2019-01-06,0,2020-06-23,534,0.020062193886545,0.00014356325847664,9222
39,ok,2019-01-06,0,2020-06-23,534,0.020124707475459,0.00025353393708176,2959
40,or,2019-01-06,0,2020-06-23,534,0.019788033076211,0.00027558598962435,2626
41,pa,2019-01-06,0,2020-06-23,534,0.020923126588969,0.00014493051395245,9719
42,pr,2019-01-06,0,2020-06-23,534,0.029169581352211,0.00039169250804941,2526
43,ri,2019-01-06,0,2020-06-23,534,0.021679598701563,0.0005683922714691,806
44,sc,2019-01-06,0,2020-06-23,534,0.017314941524862,0.0002394406009547,3041
45,sd,2019-01-06,0,2020-06-23,534,0.023984917532382,0.0006728914014033,654
46,tn,2019-01-06,0,2020-06-23,534,0.017610155674041,0.00020854763769577,4111
