index,model_abbr,region_id,forecast_date,target_date,target_type,value
56392,COVIDhub-ensemble,29197,2020-09-07,2020-09-21,cases,1.0
56400,COVIDhub-ensemble,29197,2020-09-07,2020-09-28,cases,1.0
56408,COVIDhub-ensemble,29197,2020-09-07,2020-10-05,cases,1.0
56416,COVIDhub-ensemble,29199,2020-09-07,2020-09-14,cases,2.0
56424,COVIDhub-ensemble,29199,2020-09-07,2020-09-21,cases,1.0
56432,COVIDhub-ensemble,29199,2020-09-07,2020-09-28,cases,1.0
56440,COVIDhub-ensemble,29199,2020-09-07,2020-10-05,cases,1.0
56448,COVIDhub-ensemble,29201,2020-09-07,2020-09-14,cases,52.0
56456,COVIDhub-ensemble,29201,2020-09-07,2020-09-21,cases,58.0
56464,COVIDhub-ensemble,29201,2020-09-07,2020-09-28,cases,62.0
56472,COVIDhub-ensemble,29201,2020-09-07,2020-10-05,cases,58.0
56480,COVIDhub-ensemble,29203,2020-09-07,2020-09-14,cases,6.0
56488,COVIDhub-ensemble,29203,2020-09-07,2020-09-21,cases,5.0
56496,COVIDhub-ensemble,29203,2020-09-07,2020-09-28,cases,6.0
56504,COVIDhub-ensemble,29203,2020-09-07,2020-10-05,cases,6.0
56512,COVIDhub-ensemble,29205,2020-09-07,2020-09-14,cases,4.0
56520,COVIDhub-ensemble,29205,2020-09-07,2020-09-21,cases,4.0
56528,COVIDhub-ensemble,29205,2020-09-07,2020-09-28,cases,5.0
56536,COVIDhub-ensemble,29205,2020-09-07,2020-10-05,cases,4.0
56544,COVIDhub-ensemble,29207,2020-09-07,2020-09-14,cases,26.0
56552,COVIDhub-ensemble,29207,2020-09-07,2020-09-21,cases,25.0
56560,COVIDhub-ensemble,29207,2020-09-07,2020-09-28,cases,28.0
56568,COVIDhub-ensemble,29207,2020-09-07,2020-10-05,cases,27.0
56576,COVIDhub-ensemble,29209,2020-09-07,2020-09-14,cases,32.0
56584,COVIDhub-ensemble,29209,2020-09-07,2020-09-21,cases,26.0
56592,COVIDhub-ensemble,29209,2020-09-07,2020-09-28,cases,27.0
56600,COVIDhub-ensemble,29209,2020-09-07,2020-10-05,cases,27.0
56608,COVIDhub-ensemble,29211,2020-09-07,2020-09-14,cases,5.0
56616,COVIDhub-ensemble,29211,2020-09-07,2020-09-21,cases,4.0
56624,COVIDhub-ensemble,29211,2020-09-07,2020-09-28,cases,4.0
56632,COVIDhub-ensemble,29211,2020-09-07,2020-10-05,cases,2.0
56640,COVIDhub-ensemble,29213,2020-09-07,2020-09-14,cases,45.0
56648,COVIDhub-ensemble,29213,2020-09-07,2020-09-21,cases,50.0
56656,COVIDhub-ensemble,29213,2020-09-07,2020-09-28,cases,47.0
56664,COVIDhub-ensemble,29213,2020-09-07,2020-10-05,cases,40.0
56672,COVIDhub-ensemble,29215,2020-09-07,2020-09-14,cases,42.0
56680,COVIDhub-ensemble,29215,2020-09-07,2020-09-21,cases,43.0
56688,COVIDhub-ensemble,29215,2020-09-07,2020-09-28,cases,42.0
56696,COVIDhub-ensemble,29215,2020-09-07,2020-10-05,cases,40.0
56704,COVIDhub-ensemble,29217,2020-09-07,2020-09-14,cases,19.0
56712,COVIDhub-ensemble,29217,2020-09-07,2020-09-21,cases,21.0
56720,COVIDhub-ensemble,29217,2020-09-07,2020-09-28,cases,22.0
56728,COVIDhub-ensemble,29217,2020-09-07,2020-10-05,cases,23.0
56736,COVIDhub-ensemble,29219,2020-09-07,2020-09-14,cases,33.0
56744,COVIDhub-ensemble,29219,2020-09-07,2020-09-21,cases,33.0
56752,COVIDhub-ensemble,29219,2020-09-07,2020-09-28,cases,32.0
56760,COVIDhub-ensemble,29219,2020-09-07,2020-10-05,cases,32.0
56768,COVIDhub-ensemble,29221,2020-09-07,2020-09-14,cases,31.0
56776,COVIDhub-ensemble,29221,2020-09-07,2020-09-21,cases,25.0
56784,COVIDhub-ensemble,29221,2020-09-07,2020-09-28,cases,23.0
56792,COVIDhub-ensemble,29221,2020-09-07,2020-10-05,cases,26.0
56800,COVIDhub-ensemble,29223,2020-09-07,2020-09-14,cases,12.0
56808,COVIDhub-ensemble,29223,2020-09-07,2020-09-21,cases,12.0
56816,COVIDhub-ensemble,29223,2020-09-07,2020-09-28,cases,12.0
56824,COVIDhub-ensemble,29223,2020-09-07,2020-10-05,cases,12.0
56832,COVIDhub-ensemble,29225,2020-09-07,2020-09-14,cases,61.0
56840,COVIDhub-ensemble,29225,2020-09-07,2020-09-21,cases,61.0
56848,COVIDhub-ensemble,29225,2020-09-07,2020-09-28,cases,61.0
56856,COVIDhub-ensemble,29225,2020-09-07,2020-10-05,cases,61.0
56864,COVIDhub-ensemble,29227,2020-09-07,2020-09-14,cases,1.0
56872,COVIDhub-ensemble,29227,2020-09-07,2020-09-21,cases,1.0
56880,COVIDhub-ensemble,29227,2020-09-07,2020-09-28,cases,1.0
56888,COVIDhub-ensemble,29227,2020-09-07,2020-10-05,cases,1.0
56896,COVIDhub-ensemble,29229,2020-09-07,2020-09-14,cases,15.0
56904,COVIDhub-ensemble,29229,2020-09-07,2020-09-21,cases,15.0
56912,COVIDhub-ensemble,29229,2020-09-07,2020-09-28,cases,15.0
56920,COVIDhub-ensemble,29229,2020-09-07,2020-10-05,cases,14.0
56928,COVIDhub-ensemble,29510,2020-09-07,2020-09-14,cases,248.0
56936,COVIDhub-ensemble,29510,2020-09-07,2020-09-21,cases,252.0
56944,COVIDhub-ensemble,29510,2020-09-07,2020-09-28,cases,248.0
56952,COVIDhub-ensemble,29510,2020-09-07,2020-10-05,cases,237.0
56984,COVIDhub-ensemble,30,2020-09-07,2020-09-14,cases,848.0
56992,COVIDhub-ensemble,30,2020-09-07,2020-09-14,deaths,12.0
57040,COVIDhub-ensemble,30,2020-09-07,2020-09-21,cases,847.0
57048,COVIDhub-ensemble,30,2020-09-07,2020-09-21,deaths,12.0
57096,COVIDhub-ensemble,30,2020-09-07,2020-09-28,cases,813.0
57104,COVIDhub-ensemble,30,2020-09-07,2020-09-28,deaths,12.0
57152,COVIDhub-ensemble,30,2020-09-07,2020-10-05,cases,830.0
57160,COVIDhub-ensemble,30,2020-09-07,2020-10-05,deaths,12.0
57184,COVIDhub-ensemble,30001,2020-09-07,2020-09-14,cases,2.0
57192,COVIDhub-ensemble,30001,2020-09-07,2020-09-21,cases,2.0
57200,COVIDhub-ensemble,30001,2020-09-07,2020-09-28,cases,2.0
57208,COVIDhub-ensemble,30001,2020-09-07,2020-10-05,cases,1.0
57216,COVIDhub-ensemble,30003,2020-09-07,2020-09-14,cases,56.0
57224,COVIDhub-ensemble,30003,2020-09-07,2020-09-21,cases,48.0
57232,COVIDhub-ensemble,30003,2020-09-07,2020-09-28,cases,45.0
57240,COVIDhub-ensemble,30003,2020-09-07,2020-10-05,cases,43.0
57248,COVIDhub-ensemble,30005,2020-09-07,2020-09-14,cases,0.0
57256,COVIDhub-ensemble,30005,2020-09-07,2020-09-21,cases,0.0
57264,COVIDhub-ensemble,30005,2020-09-07,2020-09-28,cases,0.0
57272,COVIDhub-ensemble,30005,2020-09-07,2020-10-05,cases,0.0
57280,COVIDhub-ensemble,30007,2020-09-07,2020-09-14,cases,0.0
57288,COVIDhub-ensemble,30007,2020-09-07,2020-09-21,cases,0.0
57296,COVIDhub-ensemble,30007,2020-09-07,2020-09-28,cases,0.0
57304,COVIDhub-ensemble,30007,2020-09-07,2020-10-05,cases,0.0
57312,COVIDhub-ensemble,30009,2020-09-07,2020-09-14,cases,5.0
57320,COVIDhub-ensemble,30009,2020-09-07,2020-09-21,cases,6.0
57328,COVIDhub-ensemble,30009,2020-09-07,2020-09-28,cases,6.0
57336,COVIDhub-ensemble,30009,2020-09-07,2020-10-05,cases,6.0
57344,COVIDhub-ensemble,30011,2020-09-07,2020-09-14,cases,0.0
57352,COVIDhub-ensemble,30011,2020-09-07,2020-09-21,cases,0.0
57360,COVIDhub-ensemble,30011,2020-09-07,2020-09-28,cases,0.0
57368,COVIDhub-ensemble,30011,2020-09-07,2020-10-05,cases,0.0
57376,COVIDhub-ensemble,30013,2020-09-07,2020-09-14,cases,72.0
57384,COVIDhub-ensemble,30013,2020-09-07,2020-09-21,cases,80.0
57392,COVIDhub-ensemble,30013,2020-09-07,2020-09-28,cases,86.0
57400,COVIDhub-ensemble,30013,2020-09-07,2020-10-05,cases,89.0
57408,COVIDhub-ensemble,30015,2020-09-07,2020-09-14,cases,1.0
57416,COVIDhub-ensemble,30015,2020-09-07,2020-09-21,cases,1.0
57424,COVIDhub-ensemble,30015,2020-09-07,2020-09-28,cases,1.0
57432,COVIDhub-ensemble,30015,2020-09-07,2020-10-05,cases,1.0
57440,COVIDhub-ensemble,30017,2020-09-07,2020-09-14,cases,3.0
57448,COVIDhub-ensemble,30017,2020-09-07,2020-09-21,cases,3.0
57456,COVIDhub-ensemble,30017,2020-09-07,2020-09-28,cases,3.0
57464,COVIDhub-ensemble,30017,2020-09-07,2020-10-05,cases,3.0
57472,COVIDhub-ensemble,30019,2020-09-07,2020-09-14,cases,0.0
57480,COVIDhub-ensemble,30019,2020-09-07,2020-09-21,cases,0.0
57488,COVIDhub-ensemble,30019,2020-09-07,2020-09-28,cases,0.0
57496,COVIDhub-ensemble,30019,2020-09-07,2020-10-05,cases,0.0
57504,COVIDhub-ensemble,30021,2020-09-07,2020-09-14,cases,8.0
57512,COVIDhub-ensemble,30021,2020-09-07,2020-09-21,cases,8.0
57520,COVIDhub-ensemble,30021,2020-09-07,2020-09-28,cases,8.0
57528,COVIDhub-ensemble,30021,2020-09-07,2020-10-05,cases,8.0
57536,COVIDhub-ensemble,30023,2020-09-07,2020-09-14,cases,11.0
57544,COVIDhub-ensemble,30023,2020-09-07,2020-09-21,cases,12.0
57552,COVIDhub-ensemble,30023,2020-09-07,2020-09-28,cases,11.0
57560,COVIDhub-ensemble,30023,2020-09-07,2020-10-05,cases,15.0
57568,COVIDhub-ensemble,30025,2020-09-07,2020-09-14,cases,1.0
57576,COVIDhub-ensemble,30025,2020-09-07,2020-09-21,cases,1.0
57584,COVIDhub-ensemble,30025,2020-09-07,2020-09-28,cases,1.0
57592,COVIDhub-ensemble,30025,2020-09-07,2020-10-05,cases,1.0
57600,COVIDhub-ensemble,30027,2020-09-07,2020-09-14,cases,5.0
57608,COVIDhub-ensemble,30027,2020-09-07,2020-09-21,cases,5.0
57616,COVIDhub-ensemble,30027,2020-09-07,2020-09-28,cases,5.0
57624,COVIDhub-ensemble,30027,2020-09-07,2020-10-05,cases,5.0
57632,COVIDhub-ensemble,30029,2020-09-07,2020-09-14,cases,92.0
57640,COVIDhub-ensemble,30029,2020-09-07,2020-09-21,cases,85.0
57648,COVIDhub-ensemble,30029,2020-09-07,2020-09-28,cases,92.0
57656,COVIDhub-ensemble,30029,2020-09-07,2020-10-05,cases,94.0
57664,COVIDhub-ensemble,30031,2020-09-07,2020-09-14,cases,36.0
57672,COVIDhub-ensemble,30031,2020-09-07,2020-09-21,cases,36.0
57680,COVIDhub-ensemble,30031,2020-09-07,2020-09-28,cases,43.0
57688,COVIDhub-ensemble,30031,2020-09-07,2020-10-05,cases,39.0
57696,COVIDhub-ensemble,30033,2020-09-07,2020-09-14,cases,0.0
57704,COVIDhub-ensemble,30033,2020-09-07,2020-09-21,cases,0.0
57712,COVIDhub-ensemble,30033,2020-09-07,2020-09-28,cases,1.0
57720,COVIDhub-ensemble,30033,2020-09-07,2020-10-05,cases,1.0
57728,COVIDhub-ensemble,30035,2020-09-07,2020-09-14,cases,5.0
57736,COVIDhub-ensemble,30035,2020-09-07,2020-09-21,cases,4.0
57744,COVIDhub-ensemble,30035,2020-09-07,2020-09-28,cases,4.0
57752,COVIDhub-ensemble,30035,2020-09-07,2020-10-05,cases,6.0
57760,COVIDhub-ensemble,30037,2020-09-07,2020-09-14,cases,0.0
57768,COVIDhub-ensemble,30037,2020-09-07,2020-09-21,cases,0.0
57776,COVIDhub-ensemble,30037,2020-09-07,2020-09-28,cases,0.0
57784,COVIDhub-ensemble,30037,2020-09-07,2020-10-05,cases,0.0
57792,COVIDhub-ensemble,30039,2020-09-07,2020-09-14,cases,0.0
57800,COVIDhub-ensemble,30039,2020-09-07,2020-09-21,cases,0.0
57808,COVIDhub-ensemble,30039,2020-09-07,2020-09-28,cases,0.0
57816,COVIDhub-ensemble,30039,2020-09-07,2020-10-05,cases,0.0
57824,COVIDhub-ensemble,30041,2020-09-07,2020-09-14,cases,12.0
57832,COVIDhub-ensemble,30041,2020-09-07,2020-09-21,cases,12.0
57840,COVIDhub-ensemble,30041,2020-09-07,2020-09-28,cases,13.0
57848,COVIDhub-ensemble,30041,2020-09-07,2020-10-05,cases,13.0
57856,COVIDhub-ensemble,30043,2020-09-07,2020-09-14,cases,1.0
57864,COVIDhub-ensemble,30043,2020-09-07,2020-09-21,cases,1.0
57872,COVIDhub-ensemble,30043,2020-09-07,2020-09-28,cases,1.0
57880,COVIDhub-ensemble,30043,2020-09-07,2020-10-05,cases,1.0
57888,COVIDhub-ensemble,30045,2020-09-07,2020-09-14,cases,0.0
57896,COVIDhub-ensemble,30045,2020-09-07,2020-09-21,cases,0.0
57904,COVIDhub-ensemble,30045,2020-09-07,2020-09-28,cases,0.0
57912,COVIDhub-ensemble,30045,2020-09-07,2020-10-05,cases,0.0
57920,COVIDhub-ensemble,30047,2020-09-07,2020-09-14,cases,11.0
57928,COVIDhub-ensemble,30047,2020-09-07,2020-09-21,cases,13.0
57936,COVIDhub-ensemble,30047,2020-09-07,2020-09-28,cases,12.0
57944,COVIDhub-ensemble,30047,2020-09-07,2020-10-05,cases,12.0
57952,COVIDhub-ensemble,30049,2020-09-07,2020-09-14,cases,10.0
57960,COVIDhub-ensemble,30049,2020-09-07,2020-09-21,cases,7.0
57968,COVIDhub-ensemble,30049,2020-09-07,2020-09-28,cases,8.0
57976,COVIDhub-ensemble,30049,2020-09-07,2020-10-05,cases,8.0
57984,COVIDhub-ensemble,30051,2020-09-07,2020-09-14,cases,1.0
57992,COVIDhub-ensemble,30051,2020-09-07,2020-09-21,cases,1.0
58000,COVIDhub-ensemble,30051,2020-09-07,2020-09-28,cases,0.0
58008,COVIDhub-ensemble,30051,2020-09-07,2020-10-05,cases,0.0
58016,COVIDhub-ensemble,30053,2020-09-07,2020-09-14,cases,3.0
58024,COVIDhub-ensemble,30053,2020-09-07,2020-09-21,cases,3.0
58032,COVIDhub-ensemble,30053,2020-09-07,2020-09-28,cases,3.0
58040,COVIDhub-ensemble,30053,2020-09-07,2020-10-05,cases,2.0
58048,COVIDhub-ensemble,30055,2020-09-07,2020-09-14,cases,2.0
58056,COVIDhub-ensemble,30055,2020-09-07,2020-09-21,cases,2.0
58064,COVIDhub-ensemble,30055,2020-09-07,2020-09-28,cases,1.0
58072,COVIDhub-ensemble,30055,2020-09-07,2020-10-05,cases,1.0
58080,COVIDhub-ensemble,30057,2020-09-07,2020-09-14,cases,3.0
58088,COVIDhub-ensemble,30057,2020-09-07,2020-09-21,cases,3.0
58096,COVIDhub-ensemble,30057,2020-09-07,2020-09-28,cases,3.0
58104,COVIDhub-ensemble,30057,2020-09-07,2020-10-05,cases,2.0
58112,COVIDhub-ensemble,30059,2020-09-07,2020-09-14,cases,0.0
58120,COVIDhub-ensemble,30059,2020-09-07,2020-09-21,cases,0.0
58128,COVIDhub-ensemble,30059,2020-09-07,2020-09-28,cases,0.0
58136,COVIDhub-ensemble,30059,2020-09-07,2020-10-05,cases,0.0
58144,COVIDhub-ensemble,30061,2020-09-07,2020-09-14,cases,0.0
58152,COVIDhub-ensemble,30061,2020-09-07,2020-09-21,cases,0.0
58160,COVIDhub-ensemble,30061,2020-09-07,2020-09-28,cases,0.0
58168,COVIDhub-ensemble,30061,2020-09-07,2020-10-05,cases,0.0
58176,COVIDhub-ensemble,30063,2020-09-07,2020-09-14,cases,14.0
58184,COVIDhub-ensemble,30063,2020-09-07,2020-09-21,cases,15.0
58192,COVIDhub-ensemble,30063,2020-09-07,2020-09-28,cases,14.0
58200,COVIDhub-ensemble,30063,2020-09-07,2020-10-05,cases,15.0
58208,COVIDhub-ensemble,30065,2020-09-07,2020-09-14,cases,5.0
58216,COVIDhub-ensemble,30065,2020-09-07,2020-09-21,cases,5.0
58224,COVIDhub-ensemble,30065,2020-09-07,2020-09-28,cases,5.0
58232,COVIDhub-ensemble,30065,2020-09-07,2020-10-05,cases,5.0
58240,COVIDhub-ensemble,30067,2020-09-07,2020-09-14,cases,3.0
58248,COVIDhub-ensemble,30067,2020-09-07,2020-09-21,cases,3.0
58256,COVIDhub-ensemble,30067,2020-09-07,2020-09-28,cases,2.0
58264,COVIDhub-ensemble,30067,2020-09-07,2020-10-05,cases,2.0
58272,COVIDhub-ensemble,30069,2020-09-07,2020-09-14,cases,0.0
58280,COVIDhub-ensemble,30069,2020-09-07,2020-09-21,cases,0.0
58288,COVIDhub-ensemble,30069,2020-09-07,2020-09-28,cases,0.0
58296,COVIDhub-ensemble,30069,2020-09-07,2020-10-05,cases,0.0
58304,COVIDhub-ensemble,30071,2020-09-07,2020-09-14,cases,1.0
58312,COVIDhub-ensemble,30071,2020-09-07,2020-09-21,cases,1.0
58320,COVIDhub-ensemble,30071,2020-09-07,2020-09-28,cases,0.0
58328,COVIDhub-ensemble,30071,2020-09-07,2020-10-05,cases,0.0
58336,COVIDhub-ensemble,30073,2020-09-07,2020-09-14,cases,0.0
58344,COVIDhub-ensemble,30073,2020-09-07,2020-09-21,cases,0.0
58352,COVIDhub-ensemble,30073,2020-09-07,2020-09-28,cases,0.0
58360,COVIDhub-ensemble,30073,2020-09-07,2020-10-05,cases,0.0
58368,COVIDhub-ensemble,30075,2020-09-07,2020-09-14,cases,0.0
58376,COVIDhub-ensemble,30075,2020-09-07,2020-09-21,cases,0.0
58384,COVIDhub-ensemble,30075,2020-09-07,2020-09-28,cases,0.0
58392,COVIDhub-ensemble,30075,2020-09-07,2020-10-05,cases,0.0
58400,COVIDhub-ensemble,30077,2020-09-07,2020-09-14,cases,0.0
58408,COVIDhub-ensemble,30077,2020-09-07,2020-09-21,cases,0.0
58416,COVIDhub-ensemble,30077,2020-09-07,2020-09-28,cases,0.0
58424,COVIDhub-ensemble,30077,2020-09-07,2020-10-05,cases,0.0
58432,COVIDhub-ensemble,30079,2020-09-07,2020-09-14,cases,0.0
58440,COVIDhub-ensemble,30079,2020-09-07,2020-09-21,cases,0.0
58448,COVIDhub-ensemble,30079,2020-09-07,2020-09-28,cases,0.0
58456,COVIDhub-ensemble,30079,2020-09-07,2020-10-05,cases,0.0
58464,COVIDhub-ensemble,30081,2020-09-07,2020-09-14,cases,6.0
58472,COVIDhub-ensemble,30081,2020-09-07,2020-09-21,cases,6.0
58480,COVIDhub-ensemble,30081,2020-09-07,2020-09-28,cases,6.0
58488,COVIDhub-ensemble,30081,2020-09-07,2020-10-05,cases,6.0
58496,COVIDhub-ensemble,30083,2020-09-07,2020-09-14,cases,3.0
58504,COVIDhub-ensemble,30083,2020-09-07,2020-09-21,cases,3.0
58512,COVIDhub-ensemble,30083,2020-09-07,2020-09-28,cases,3.0
58520,COVIDhub-ensemble,30083,2020-09-07,2020-10-05,cases,3.0
58528,COVIDhub-ensemble,30085,2020-09-07,2020-09-14,cases,15.0
58536,COVIDhub-ensemble,30085,2020-09-07,2020-09-21,cases,15.0
58544,COVIDhub-ensemble,30085,2020-09-07,2020-09-28,cases,12.0
58552,COVIDhub-ensemble,30085,2020-09-07,2020-10-05,cases,13.0
58560,COVIDhub-ensemble,30087,2020-09-07,2020-09-14,cases,76.0
58568,COVIDhub-ensemble,30087,2020-09-07,2020-09-21,cases,70.0
58576,COVIDhub-ensemble,30087,2020-09-07,2020-09-28,cases,55.0
58584,COVIDhub-ensemble,30087,2020-09-07,2020-10-05,cases,49.0
58592,COVIDhub-ensemble,30089,2020-09-07,2020-09-14,cases,3.0
58600,COVIDhub-ensemble,30089,2020-09-07,2020-09-21,cases,3.0
58608,COVIDhub-ensemble,30089,2020-09-07,2020-09-28,cases,3.0
58616,COVIDhub-ensemble,30089,2020-09-07,2020-10-05,cases,3.0
58624,COVIDhub-ensemble,30091,2020-09-07,2020-09-14,cases,0.0
58632,COVIDhub-ensemble,30091,2020-09-07,2020-09-21,cases,0.0
58640,COVIDhub-ensemble,30091,2020-09-07,2020-09-28,cases,0.0
58648,COVIDhub-ensemble,30091,2020-09-07,2020-10-05,cases,0.0
58656,COVIDhub-ensemble,30093,2020-09-07,2020-09-14,cases,14.0
58664,COVIDhub-ensemble,30093,2020-09-07,2020-09-21,cases,13.0
58672,COVIDhub-ensemble,30093,2020-09-07,2020-09-28,cases,14.0
58680,COVIDhub-ensemble,30093,2020-09-07,2020-10-05,cases,13.0
58688,COVIDhub-ensemble,30095,2020-09-07,2020-09-14,cases,3.0
58696,COVIDhub-ensemble,30095,2020-09-07,2020-09-21,cases,3.0
58704,COVIDhub-ensemble,30095,2020-09-07,2020-09-28,cases,3.0
58712,COVIDhub-ensemble,30095,2020-09-07,2020-10-05,cases,2.0
58720,COVIDhub-ensemble,30097,2020-09-07,2020-09-14,cases,7.0
58728,COVIDhub-ensemble,30097,2020-09-07,2020-09-21,cases,7.0
58736,COVIDhub-ensemble,30097,2020-09-07,2020-09-28,cases,6.0
58744,COVIDhub-ensemble,30097,2020-09-07,2020-10-05,cases,6.0
58752,COVIDhub-ensemble,30099,2020-09-07,2020-09-14,cases,0.0
58760,COVIDhub-ensemble,30099,2020-09-07,2020-09-21,cases,0.0
58768,COVIDhub-ensemble,30099,2020-09-07,2020-09-28,cases,0.0
58776,COVIDhub-ensemble,30099,2020-09-07,2020-10-05,cases,0.0
58784,COVIDhub-ensemble,30101,2020-09-07,2020-09-14,cases,3.0
58792,COVIDhub-ensemble,30101,2020-09-07,2020-09-21,cases,3.0
58800,COVIDhub-ensemble,30101,2020-09-07,2020-09-28,cases,3.0
58808,COVIDhub-ensemble,30101,2020-09-07,2020-10-05,cases,3.0
58816,COVIDhub-ensemble,30103,2020-09-07,2020-09-14,cases,0.0
58824,COVIDhub-ensemble,30103,2020-09-07,2020-09-21,cases,0.0
58832,COVIDhub-ensemble,30103,2020-09-07,2020-09-28,cases,0.0
58840,COVIDhub-ensemble,30103,2020-09-07,2020-10-05,cases,0.0
58848,COVIDhub-ensemble,30105,2020-09-07,2020-09-14,cases,8.0
58856,COVIDhub-ensemble,30105,2020-09-07,2020-09-21,cases,8.0
58864,COVIDhub-ensemble,30105,2020-09-07,2020-09-28,cases,8.0
58872,COVIDhub-ensemble,30105,2020-09-07,2020-10-05,cases,6.0
58880,COVIDhub-ensemble,30107,2020-09-07,2020-09-14,cases,0.0
58888,COVIDhub-ensemble,30107,2020-09-07,2020-09-21,cases,0.0
58896,COVIDhub-ensemble,30107,2020-09-07,2020-09-28,cases,0.0
58904,COVIDhub-ensemble,30107,2020-09-07,2020-10-05,cases,0.0
58912,COVIDhub-ensemble,30109,2020-09-07,2020-09-14,cases,1.0
58920,COVIDhub-ensemble,30109,2020-09-07,2020-09-21,cases,1.0
58928,COVIDhub-ensemble,30109,2020-09-07,2020-09-28,cases,1.0
58936,COVIDhub-ensemble,30109,2020-09-07,2020-10-05,cases,0.0
58944,COVIDhub-ensemble,30111,2020-09-07,2020-09-14,cases,226.0
58952,COVIDhub-ensemble,30111,2020-09-07,2020-09-21,cases,227.0
58960,COVIDhub-ensemble,30111,2020-09-07,2020-09-28,cases,226.0
58968,COVIDhub-ensemble,30111,2020-09-07,2020-10-05,cases,227.0
59000,COVIDhub-ensemble,31,2020-09-07,2020-09-14,cases,1662.0
59008,COVIDhub-ensemble,31,2020-09-07,2020-09-14,deaths,14.0
59056,COVIDhub-ensemble,31,2020-09-07,2020-09-21,cases,1710.0
59064,COVIDhub-ensemble,31,2020-09-07,2020-09-21,deaths,14.0
59112,COVIDhub-ensemble,31,2020-09-07,2020-09-28,cases,1594.0
59120,COVIDhub-ensemble,31,2020-09-07,2020-09-28,deaths,15.0
59168,COVIDhub-ensemble,31,2020-09-07,2020-10-05,cases,1511.0
59176,COVIDhub-ensemble,31,2020-09-07,2020-10-05,deaths,15.0
59200,COVIDhub-ensemble,31001,2020-09-07,2020-09-14,cases,26.0
59208,COVIDhub-ensemble,31001,2020-09-07,2020-09-21,cases,22.0
59216,COVIDhub-ensemble,31001,2020-09-07,2020-09-28,cases,22.0
59224,COVIDhub-ensemble,31001,2020-09-07,2020-10-05,cases,28.0
59232,COVIDhub-ensemble,31003,2020-09-07,2020-09-14,cases,3.0
59240,COVIDhub-ensemble,31003,2020-09-07,2020-09-21,cases,2.0
59248,COVIDhub-ensemble,31003,2020-09-07,2020-09-28,cases,2.0
59256,COVIDhub-ensemble,31003,2020-09-07,2020-10-05,cases,2.0
59264,COVIDhub-ensemble,31005,2020-09-07,2020-09-14,cases,0.0
59272,COVIDhub-ensemble,31005,2020-09-07,2020-09-21,cases,0.0
59280,COVIDhub-ensemble,31005,2020-09-07,2020-09-28,cases,0.0
59288,COVIDhub-ensemble,31005,2020-09-07,2020-10-05,cases,0.0
59296,COVIDhub-ensemble,31007,2020-09-07,2020-09-14,cases,0.0
59304,COVIDhub-ensemble,31007,2020-09-07,2020-09-21,cases,0.0
59312,COVIDhub-ensemble,31007,2020-09-07,2020-09-28,cases,0.0
59320,COVIDhub-ensemble,31007,2020-09-07,2020-10-05,cases,0.0
59328,COVIDhub-ensemble,31009,2020-09-07,2020-09-14,cases,0.0
59336,COVIDhub-ensemble,31009,2020-09-07,2020-09-21,cases,0.0
59344,COVIDhub-ensemble,31009,2020-09-07,2020-09-28,cases,0.0
59352,COVIDhub-ensemble,31009,2020-09-07,2020-10-05,cases,0.0
59360,COVIDhub-ensemble,31011,2020-09-07,2020-09-14,cases,4.0
59368,COVIDhub-ensemble,31011,2020-09-07,2020-09-21,cases,4.0
59376,COVIDhub-ensemble,31011,2020-09-07,2020-09-28,cases,4.0
59384,COVIDhub-ensemble,31011,2020-09-07,2020-10-05,cases,4.0
59392,COVIDhub-ensemble,31013,2020-09-07,2020-09-14,cases,3.0
59400,COVIDhub-ensemble,31013,2020-09-07,2020-09-21,cases,3.0
59408,COVIDhub-ensemble,31013,2020-09-07,2020-09-28,cases,3.0
59416,COVIDhub-ensemble,31013,2020-09-07,2020-10-05,cases,3.0
59424,COVIDhub-ensemble,31015,2020-09-07,2020-09-14,cases,0.0
59432,COVIDhub-ensemble,31015,2020-09-07,2020-09-21,cases,0.0
59440,COVIDhub-ensemble,31015,2020-09-07,2020-09-28,cases,0.0
59448,COVIDhub-ensemble,31015,2020-09-07,2020-10-05,cases,0.0
59456,COVIDhub-ensemble,31017,2020-09-07,2020-09-14,cases,2.0
59464,COVIDhub-ensemble,31017,2020-09-07,2020-09-21,cases,1.0
59472,COVIDhub-ensemble,31017,2020-09-07,2020-09-28,cases,1.0
59480,COVIDhub-ensemble,31017,2020-09-07,2020-10-05,cases,1.0
59488,COVIDhub-ensemble,31019,2020-09-07,2020-09-14,cases,81.0
59496,COVIDhub-ensemble,31019,2020-09-07,2020-09-21,cases,85.0
59504,COVIDhub-ensemble,31019,2020-09-07,2020-09-28,cases,81.0
59512,COVIDhub-ensemble,31019,2020-09-07,2020-10-05,cases,80.0
59520,COVIDhub-ensemble,31021,2020-09-07,2020-09-14,cases,3.0
59528,COVIDhub-ensemble,31021,2020-09-07,2020-09-21,cases,2.0
59536,COVIDhub-ensemble,31021,2020-09-07,2020-09-28,cases,2.0
59544,COVIDhub-ensemble,31021,2020-09-07,2020-10-05,cases,2.0
59552,COVIDhub-ensemble,31023,2020-09-07,2020-09-14,cases,2.0
59560,COVIDhub-ensemble,31023,2020-09-07,2020-09-21,cases,2.0
59568,COVIDhub-ensemble,31023,2020-09-07,2020-09-28,cases,1.0
