,geo_value,time_value,direction,issue,lag,value,stderr,sample_size
8,dc,2019-01-04,-1,2020-06-23,536,0.29799142945422,0.003160739265732,449
9,de,2019-01-04,-1,2020-06-23,536,0.33811859485053,0.0038853907844407,563
10,fl,2019-01-04,-1,2020-06-23,536,0.33804066253697,0.00084325922258688,11373
11,ga,2019-01-04,-1,2020-06-23,536,0.32244137954674,0.0012236810149003,5522
12,gu,2019-01-04,-1,2020-06-23,536,0.41782742342886,0.012231459768022,170
13,hi,2019-01-04,-1,2020-06-23,536,0.30510698688222,0.0032831681434264,836
14,ia,2019-01-04,-1,2020-06-23,536,0.2910725723362,0.0018884425674614,2627
15,id,2019-01-04,-1,2020-06-23,536,0.35818617188193,0.0030038218825337,959
16,il,2019-01-04,-1,2020-06-23,536,0.31770438413523,0.0010296054934622,9679
17,in,2019-01-04,-1,2020-06-23,536,0.31646745182788,0.0014511865727974,4807
18,ks,2019-01-04,-1,2020-06-23,536,0.31404245799795,0.002058879046507,2345
19,ky,2019-01-04,-1,2020-06-23,536,0.33881247551309,0.0017438732683743,3277
20,la,2019-01-04,-1,2020-06-23,536,0.31277591514893,0.0017506770629085,3451
21,ma,2019-01-04,-1,2020-06-23,536,0.32408540302428,0.0014972235764748,4960
22,md,2019-01-04,-1,2020-06-23,536,0.32503939078308,0.001443273199313,3904
23,me,2019-01-04,-1,2020-06-23,536,0.36038460598509,0.0031420231676324,1069
24,mi,2019-01-04,-1,2020-06-23,536,0.34808005675884,0.0011411879219081,8130
25,mn,2019-01-04,-1,2020-06-23,536,0.3017788421881,0.0015495531741458,4104
26,mo,2019-01-04,-1,2020-06-23,536,0.31276311331366,0.0014570228946389,4502
27,mp,2019-01-04,0,2020-06-23,536,0.41586055369548,0.026961010940424,46
28,ms,2019-01-04,-1,2020-06-23,536,0.28942984551155,0.0021519190500118,2157
29,mt,2019-01-04,-1,2020-06-23,536,0.32621462672236,0.0035680233980867,837
30,nc,2019-01-04,-1,2020-06-23,536,0.3314462319968,0.0011198878921279,6115
31,nd,2019-01-04,-1,2020-06-23,536,0.29709458358511,0.0039205946151377,571
32,ne,2019-01-04,-1,2020-06-23,536,0.31087047126298,0.0024188526083072,1630
33,nh,2019-01-04,-1,2020-06-23,536,0.31929160685312,0.0031816756168833,921
34,nj,2019-01-04,-1,2020-06-23,536,0.30220938525601,0.0012966096300611,6287
35,nm,2019-01-04,-1,2020-06-23,536,0.37491561160824,0.0025548539648386,1445
36,nv,2019-01-04,-1,2020-06-23,536,0.38222626872756,0.0021085134439254,1822
37,ny,2019-01-04,-1,2020-06-23,536,0.33740480114119,0.00087572410414595,15186
38,oh,2019-01-04,-1,2020-06-23,536,0.34182496756802,0.0010742817914087,9224
39,ok,2019-01-04,-1,2020-06-23,536,0.34116208600989,0.001667110102283,2960
40,or,2019-01-04,-1,2020-06-23,536,0.37304536055479,0.0017732707670794,2626
41,pa,2019-01-04,-1,2020-06-23,536,0.34713888336757,0.0010402810254844,9718
42,pr,2019-01-04,-1,2020-06-23,536,0.41959602479151,0.0021903597377348,2528
43,ri,2019-01-04,-1,2020-06-23,536,0.34295671017666,0.0037001694707109,805
44,sc,2019-01-04,-1,2020-06-23,536,0.32919427871747,0.0016058931355684,3044
45,sd,2019-01-04,-1,2020-06-23,536,0.30236751323007,0.0039716442129962,654
46,tn,2019-01-04,-1,2020-06-23,536,0.33150565407091,0.0014657815666973,4111
47,tx,2019-01-04,-1,2020-06-23,536,0.33342160802066,0.00077213047709232,15761
48,ut,2019-01-04,-1,2020-06-23,536,0.3221930170283,0.002224986872224,1687
49,va,2019-01-04,-1,2020-06-23,536,0.32221898139127,0.0012668052657412,5299
50,vi,2019-01-04,-1,2020-06-23,536,0.37822545443245,0.012109222209417,86
