,Unnamed: 0,geo_value,date,direction,issue,lag,smoothed_doctor_visits,stderr,sample_size,fips,aggregate_level,state
4288,17,ky,2020-04-24,0.0,2020-06-27,64,1.8409650000000002,,,21,state,KY
4289,18,la,2020-04-24,0.0,2020-06-27,64,3.5356120000000004,,,22,state,LA
4290,19,ma,2020-04-24,0.0,2020-06-27,64,2.641712,,,25,state,MA
4291,20,md,2020-04-24,0.0,2020-06-27,64,4.5932260000000005,,,24,state,MD
4292,21,me,2020-04-24,0.0,2020-06-27,64,1.042194,,,23,state,ME
4293,22,mi,2020-04-24,1.0,2020-06-27,64,6.732835000000001,,,26,state,MI
4294,23,mn,2020-04-24,0.0,2020-06-27,64,1.448503,,,27,state,MN
4295,24,mo,2020-04-24,1.0,2020-06-27,64,2.999275,,,29,state,MO
4296,25,ms,2020-04-24,0.0,2020-06-27,64,3.152989,,,28,state,MS
4297,26,mt,2020-04-24,0.0,2020-06-27,64,0.9044540000000001,,,30,state,MT
4298,27,nc,2020-04-24,0.0,2020-06-27,64,1.2766979999999999,,,37,state,NC
4299,28,nd,2020-04-24,0.0,2020-06-27,64,2.261386,,,38,state,ND
4300,29,ne,2020-04-24,1.0,2020-06-27,64,2.512939,,,31,state,NE
4301,30,nh,2020-04-24,0.0,2020-06-27,64,2.300067,,,33,state,NH
4302,31,nj,2020-04-24,0.0,2020-06-27,64,9.391766,,,34,state,NJ
4303,32,nm,2020-04-24,1.0,2020-06-27,64,2.6352919999999997,,,35,state,NM
4304,33,nv,2020-04-24,0.0,2020-06-27,64,4.458752,,,32,state,NV
4305,34,ny,2020-04-24,1.0,2020-06-27,64,11.368217,,,36,state,NY
4306,35,oh,2020-04-24,0.0,2020-06-27,64,0.826837,,,39,state,OH
4307,36,ok,2020-04-24,0.0,2020-06-27,64,2.7356439999999997,,,40,state,OK
4308,37,or,2020-04-24,0.0,2020-06-27,64,1.67605,,,41,state,OR
4309,38,pa,2020-04-24,1.0,2020-06-27,64,6.049525,,,42,state,PA
4310,39,pr,2020-04-24,-1.0,2020-05-05,11,0.0,,,72,state,PR
4311,40,ri,2020-04-24,0.0,2020-06-27,64,4.611328,,,44,state,RI
4312,41,sc,2020-04-24,0.0,2020-06-27,64,1.9312310000000001,,,45,state,SC
4313,42,sd,2020-04-24,0.0,2020-06-27,64,2.2230060000000003,,,46,state,SD
4314,43,tn,2020-04-24,0.0,2020-06-27,64,2.097065,,,47,state,TN
4315,44,tx,2020-04-24,0.0,2020-06-27,64,2.411526,,,48,state,TX
4316,45,ut,2020-04-24,1.0,2020-06-27,64,3.5095440000000004,,,49,state,UT
4317,46,va,2020-04-24,0.0,2020-06-27,64,3.484911,,,51,state,VA
4318,47,vt,2020-04-24,0.0,2020-06-27,64,0.91104,,,50,state,VT
4319,48,wa,2020-04-24,0.0,2020-06-27,64,1.753148,,,53,state,WA
4320,49,wi,2020-04-24,0.0,2020-06-27,64,1.315731,,,55,state,WI
4321,50,wv,2020-04-24,0.0,2020-06-27,64,3.188742,,,54,state,WV
4322,51,wy,2020-04-24,0.0,2020-06-27,64,1.008183,,,56,state,WY
4323,0,ak,2020-04-25,0.0,2020-06-28,64,1.544964,,,02,state,AK
4324,1,al,2020-04-25,0.0,2020-06-28,64,2.378621,,,01,state,AL
4325,2,ar,2020-04-25,0.0,2020-06-28,64,2.6777490000000004,,,05,state,AR
4326,3,az,2020-04-25,0.0,2020-06-28,64,1.418059,,,04,state,AZ
4327,4,ca,2020-04-25,0.0,2020-06-28,64,3.3858589999999995,,,06,state,CA
4328,5,co,2020-04-25,0.0,2020-06-28,64,5.776457,,,08,state,CO
4329,6,ct,2020-04-25,-1.0,2020-06-28,64,6.282965,,,09,state,CT
4330,7,dc,2020-04-25,1.0,2020-06-28,64,5.16665,,,11,state,DC
4331,8,de,2020-04-25,-1.0,2020-06-28,64,7.798661,,,10,state,DE
4332,9,fl,2020-04-25,0.0,2020-06-28,64,3.718113,,,12,state,FL
4333,10,ga,2020-04-25,0.0,2020-06-28,64,2.73215,,,13,state,GA
4334,11,hi,2020-04-25,0.0,2020-06-28,64,0.899982,,,15,state,HI
4335,12,ia,2020-04-25,0.0,2020-06-28,64,1.769565,,,19,state,IA
4336,13,id,2020-04-25,1.0,2020-06-28,64,3.685157,,,16,state,ID
4337,14,il,2020-04-25,0.0,2020-06-28,64,6.503918,,,17,state,IL
4338,15,in,2020-04-25,0.0,2020-06-28,64,3.593662,,,18,state,IN
4339,16,ks,2020-04-25,0.0,2020-06-28,64,1.880207,,,20,state,KS
4340,17,ky,2020-04-25,0.0,2020-06-28,64,1.7980200000000002,,,21,state,KY
4341,18,la,2020-04-25,0.0,2020-06-28,64,4.048911,,,22,state,LA
4342,19,ma,2020-04-25,0.0,2020-06-28,64,2.834564,,,25,state,MA
4343,20,md,2020-04-25,0.0,2020-06-28,64,4.771281,,,24,state,MD
4344,21,me,2020-04-25,0.0,2020-06-28,64,1.080932,,,23,state,ME
4345,22,mi,2020-04-25,0.0,2020-06-28,64,6.630203,,,26,state,MI
4346,23,mn,2020-04-25,0.0,2020-06-28,64,1.509032,,,27,state,MN
4347,24,mo,2020-04-25,1.0,2020-06-28,64,3.151174,,,29,state,MO
4348,25,ms,2020-04-25,0.0,2020-06-28,64,3.385454,,,28,state,MS
4349,26,mt,2020-04-25,0.0,2020-06-28,64,1.129399,,,30,state,MT
4350,27,nc,2020-04-25,0.0,2020-06-28,64,1.465587,,,37,state,NC
4351,28,nd,2020-04-25,0.0,2020-06-28,64,2.4671220000000003,,,38,state,ND
4352,29,ne,2020-04-25,0.0,2020-06-28,64,2.531504,,,31,state,NE
4353,30,nh,2020-04-25,0.0,2020-06-28,64,2.578445,,,33,state,NH
4354,31,nj,2020-04-25,0.0,2020-06-28,64,9.413094000000001,,,34,state,NJ
4355,32,nm,2020-04-25,0.0,2020-06-28,64,2.674252,,,35,state,NM
4356,33,nv,2020-04-25,0.0,2020-06-28,64,3.934382,,,32,state,NV
4357,34,ny,2020-04-25,0.0,2020-06-28,64,11.815145,,,36,state,NY
4358,35,oh,2020-04-25,0.0,2020-06-28,64,0.9396709999999999,,,39,state,OH
4359,36,ok,2020-04-25,0.0,2020-06-28,64,2.637619,,,40,state,OK
4360,37,or,2020-04-25,0.0,2020-06-28,64,2.161492,,,41,state,OR
4361,38,pa,2020-04-25,0.0,2020-06-28,64,6.095015,,,42,state,PA
4362,39,pr,2020-04-25,-1.0,2020-05-05,10,0.0,,,72,state,PR
4363,40,ri,2020-04-25,-1.0,2020-06-28,64,4.773189,,,44,state,RI
4364,41,sc,2020-04-25,0.0,2020-06-28,64,2.0114,,,45,state,SC
4365,42,sd,2020-04-25,0.0,2020-06-28,64,2.878055,,,46,state,SD
4366,43,tn,2020-04-25,0.0,2020-06-28,64,2.2177439999999997,,,47,state,TN
4367,44,tx,2020-04-25,0.0,2020-06-28,64,2.6911669999999996,,,48,state,TX
4368,45,ut,2020-04-25,0.0,2020-06-28,64,3.854965,,,49,state,UT
4369,46,va,2020-04-25,-1.0,2020-06-28,64,3.5182050000000005,,,51,state,VA
4370,47,vt,2020-04-25,0.0,2020-06-28,64,1.196528,,,50,state,VT
4371,48,wa,2020-04-25,0.0,2020-06-28,64,1.685082,,,53,state,WA
4372,49,wi,2020-04-25,0.0,2020-06-28,64,1.223256,,,55,state,WI
4373,50,wv,2020-04-25,0.0,2020-06-28,64,3.028342,,,54,state,WV
4374,51,wy,2020-04-25,0.0,2020-06-28,64,1.307495,,,56,state,WY
4375,0,ak,2020-04-26,1.0,2020-06-29,64,2.037007,,,02,state,AK
4376,1,al,2020-04-26,0.0,2020-06-29,64,3.121635,,,01,state,AL
4377,2,ar,2020-04-26,1.0,2020-06-29,64,4.437618,,,05,state,AR
4378,3,az,2020-04-26,0.0,2020-06-29,64,1.505272,,,04,state,AZ
4379,4,ca,2020-04-26,0.0,2020-06-29,64,4.493692,,,06,state,CA
4380,5,co,2020-04-26,1.0,2020-06-29,64,8.718003,,,08,state,CO
4381,6,ct,2020-04-26,-1.0,2020-06-29,64,8.014847999999999,,,09,state,CT
4382,7,dc,2020-04-26,1.0,2020-06-29,64,5.730222,,,11,state,DC
4383,8,de,2020-04-26,-1.0,2020-06-29,64,7.957277,,,10,state,DE
4384,9,fl,2020-04-26,1.0,2020-06-29,64,4.846384,,,12,state,FL
4385,10,ga,2020-04-26,1.0,2020-06-29,64,4.012005,,,13,state,GA
4386,11,hi,2020-04-26,1.0,2020-06-29,64,0.997079,,,15,state,HI
4387,12,ia,2020-04-26,0.0,2020-06-29,64,2.603382,,,19,state,IA
4388,13,id,2020-04-26,1.0,2020-06-29,64,4.595047,,,16,state,ID
4389,14,il,2020-04-26,0.0,2020-06-29,64,9.35743,,,17,state,IL
4390,15,in,2020-04-26,0.0,2020-06-29,64,4.775594,,,18,state,IN
4391,16,ks,2020-04-26,0.0,2020-06-29,64,2.358041,,,20,state,KS
4392,17,ky,2020-04-26,0.0,2020-06-29,64,2.290716,,,21,state,KY
4393,18,la,2020-04-26,0.0,2020-06-29,64,4.950166,,,22,state,LA
4394,19,ma,2020-04-26,1.0,2020-06-29,64,3.1120360000000002,,,25,state,MA
4395,20,md,2020-04-26,0.0,2020-06-29,64,5.804603,,,24,state,MD
4396,21,me,2020-04-26,0.0,2020-06-29,64,1.085753,,,23,state,ME
4397,22,mi,2020-04-26,0.0,2020-06-29,64,9.343202,,,26,state,MI
4398,23,mn,2020-04-26,0.0,2020-06-29,64,2.386014,,,27,state,MN
4399,24,mo,2020-04-26,1.0,2020-06-29,64,3.5308599999999997,,,29,state,MO
4400,25,ms,2020-04-26,0.0,2020-06-29,64,3.9579730000000004,,,28,state,MS
4401,26,mt,2020-04-26,1.0,2020-06-29,64,1.291888,,,30,state,MT
4402,27,nc,2020-04-26,0.0,2020-06-29,64,1.69514,,,37,state,NC
4403,28,nd,2020-04-26,0.0,2020-06-29,64,2.698476,,,38,state,ND
4404,29,ne,2020-04-26,0.0,2020-06-29,64,3.7911980000000005,,,31,state,NE
4405,30,nh,2020-04-26,1.0,2020-06-29,64,3.266421,,,33,state,NH
4406,31,nj,2020-04-26,0.0,2020-06-29,64,10.892296,,,34,state,NJ
4407,32,nm,2020-04-26,0.0,2020-06-29,64,3.988435,,,35,state,NM
4408,33,nv,2020-04-26,-1.0,2020-06-29,64,3.5274330000000003,,,32,state,NV
4409,34,ny,2020-04-26,0.0,2020-06-29,64,13.630948000000002,,,36,state,NY
4410,35,oh,2020-04-26,0.0,2020-06-29,64,1.2709270000000001,,,39,state,OH
4411,36,ok,2020-04-26,0.0,2020-06-29,64,3.4395300000000004,,,40,state,OK
4412,37,or,2020-04-26,1.0,2020-06-29,64,2.712073,,,41,state,OR
4413,38,pa,2020-04-26,0.0,2020-06-29,64,6.42845,,,42,state,PA
4414,39,pr,2020-04-26,-1.0,2020-05-05,9,0.0,,,72,state,PR
4415,40,ri,2020-04-26,0.0,2020-06-29,64,5.322736,,,44,state,RI
4416,41,sc,2020-04-26,0.0,2020-06-29,64,2.3331720000000002,,,45,state,SC
4417,42,sd,2020-04-26,0.0,2020-06-29,64,3.760775,,,46,state,SD
4418,43,tn,2020-04-26,0.0,2020-06-29,64,2.8439740000000002,,,47,state,TN
4419,44,tx,2020-04-26,0.0,2020-06-29,64,3.065061,,,48,state,TX
4420,45,ut,2020-04-26,0.0,2020-06-29,64,4.395428,,,49,state,UT
4421,46,va,2020-04-26,-1.0,2020-06-29,64,4.329351,,,51,state,VA
4422,47,vt,2020-04-26,1.0,2020-06-29,64,1.5352190000000001,,,50,state,VT
4423,48,wa,2020-04-26,0.0,2020-06-29,64,1.784763,,,53,state,WA
4424,49,wi,2020-04-26,0.0,2020-06-29,64,1.3264280000000002,,,55,state,WI
4425,50,wv,2020-04-26,0.0,2020-06-29,64,3.103109,,,54,state,WV
4426,51,wy,2020-04-26,0.0,2020-06-29,64,1.531041,,,56,state,WY
4427,0,ak,2020-04-27,1.0,2020-06-30,64,2.4317849999999996,,,02,state,AK
4428,1,al,2020-04-27,1.0,2020-06-30,64,3.7777019999999997,,,01,state,AL
4429,2,ar,2020-04-27,1.0,2020-06-30,64,4.435257,,,05,state,AR
4430,3,az,2020-04-27,0.0,2020-06-30,64,1.518705,,,04,state,AZ
4431,4,ca,2020-04-27,1.0,2020-06-30,64,5.158297,,,06,state,CA
4432,5,co,2020-04-27,1.0,2020-06-30,64,11.037747,,,08,state,CO
4433,6,ct,2020-04-27,1.0,2020-06-30,64,10.010268,,,09,state,CT
4434,7,dc,2020-04-27,1.0,2020-06-30,64,6.129327,,,11,state,DC
4435,8,de,2020-04-27,-1.0,2020-06-30,64,8.028135,,,10,state,DE
4436,9,fl,2020-04-27,1.0,2020-06-30,64,5.328276,,,12,state,FL
4437,10,ga,2020-04-27,1.0,2020-06-30,64,4.178739,,,13,state,GA
4438,11,hi,2020-04-27,1.0,2020-06-30,64,1.035421,,,15,state,HI
4439,12,ia,2020-04-27,1.0,2020-06-30,64,3.110235,,,19,state,IA
4440,13,id,2020-04-27,1.0,2020-06-30,64,5.032239,,,16,state,ID
4441,14,il,2020-04-27,1.0,2020-06-30,64,13.028152,,,17,state,IL
4442,15,in,2020-04-27,1.0,2020-06-30,64,5.277519,,,18,state,IN
4443,16,ks,2020-04-27,1.0,2020-06-30,64,3.021764,,,20,state,KS
4444,17,ky,2020-04-27,0.0,2020-06-30,64,2.543604,,,21,state,KY
4445,18,la,2020-04-27,0.0,2020-06-30,64,4.84689,,,22,state,LA
4446,19,ma,2020-04-27,1.0,2020-06-30,64,3.054215,,,25,state,MA
4447,20,md,2020-04-27,1.0,2020-06-30,64,6.507752,,,24,state,MD
4448,21,me,2020-04-27,0.0,2020-06-30,64,1.0293139999999998,,,23,state,ME
4449,22,mi,2020-04-27,1.0,2020-06-30,64,10.489417999999999,,,26,state,MI
4450,23,mn,2020-04-27,1.0,2020-06-30,64,3.376811,,,27,state,MN
4451,24,mo,2020-04-27,1.0,2020-06-30,64,3.372382,,,29,state,MO
4452,25,ms,2020-04-27,1.0,2020-06-30,64,4.841043,,,28,state,MS
4453,26,mt,2020-04-27,1.0,2020-06-30,64,1.5110569999999999,,,30,state,MT
4454,27,nc,2020-04-27,0.0,2020-06-30,64,1.8187799999999998,,,37,state,NC
4455,28,nd,2020-04-27,0.0,2020-06-30,64,3.3717059999999996,,,38,state,ND
4456,29,ne,2020-04-27,1.0,2020-06-30,64,3.856005,,,31,state,NE
4457,30,nh,2020-04-27,1.0,2020-06-30,64,3.9568730000000003,,,33,state,NH
4458,31,nj,2020-04-27,1.0,2020-06-30,64,12.780107000000001,,,34,state,NJ
4459,32,nm,2020-04-27,1.0,2020-06-30,64,6.041233,,,35,state,NM
4460,33,nv,2020-04-27,-1.0,2020-06-30,64,3.7395669999999996,,,32,state,NV
4461,34,ny,2020-04-27,1.0,2020-06-30,64,16.453431,,,36,state,NY
4462,35,oh,2020-04-27,0.0,2020-06-30,64,1.824164,,,39,state,OH
4463,36,ok,2020-04-27,0.0,2020-06-30,64,3.223455,,,40,state,OK
4464,37,or,2020-04-27,1.0,2020-06-30,64,3.106815,,,41,state,OR
4465,38,pa,2020-04-27,0.0,2020-06-30,64,6.05773,,,42,state,PA
4466,39,pr,2020-04-27,-1.0,2020-05-05,8,0.0,,,72,state,PR
4467,40,ri,2020-04-27,1.0,2020-06-30,64,6.353549,,,44,state,RI
4468,41,sc,2020-04-27,0.0,2020-06-30,64,2.455711,,,45,state,SC
4469,42,sd,2020-04-27,1.0,2020-06-30,64,5.251951,,,46,state,SD
4470,43,tn,2020-04-27,1.0,2020-06-30,64,3.786665,,,47,state,TN
4471,44,tx,2020-04-27,0.0,2020-06-30,64,3.011146,,,48,state,TX
4472,45,ut,2020-04-27,1.0,2020-06-30,64,6.122789,,,49,state,UT
4473,46,va,2020-04-27,0.0,2020-06-30,64,4.405465,,,51,state,VA
4474,47,vt,2020-04-27,1.0,2020-06-30,64,1.908664,,,50,state,VT
4475,48,wa,2020-04-27,0.0,2020-06-30,64,2.088108,,,53,state,WA
4476,49,wi,2020-04-27,0.0,2020-06-30,64,1.8123779999999998,,,55,state,WI
4477,50,wv,2020-04-27,0.0,2020-06-30,64,3.214194,,,54,state,WV
4478,51,wy,2020-04-27,0.0,2020-06-30,64,1.743537,,,56,state,WY
4479,0,ak,2020-04-28,1.0,2020-07-01,64,2.764929,,,02,state,AK
4480,1,al,2020-04-28,1.0,2020-07-01,64,3.4976260000000003,,,01,state,AL
4481,2,ar,2020-04-28,1.0,2020-07-01,64,4.417717,,,05,state,AR
4482,3,az,2020-04-28,0.0,2020-07-01,64,1.636217,,,04,state,AZ
4483,4,ca,2020-04-28,1.0,2020-07-01,64,4.760443,,,06,state,CA
4484,5,co,2020-04-28,1.0,2020-07-01,64,10.666715,,,08,state,CO
4485,6,ct,2020-04-28,1.0,2020-07-01,64,9.259792,,,09,state,CT
4486,7,dc,2020-04-28,1.0,2020-07-01,64,6.602261,,,11,state,DC
4487,8,de,2020-04-28,-1.0,2020-07-01,64,7.186422,,,10,state,DE
4488,9,fl,2020-04-28,1.0,2020-07-01,64,5.152143,,,12,state,FL
4489,10,ga,2020-04-28,1.0,2020-07-01,64,3.9535730000000004,,,13,state,GA
4490,11,hi,2020-04-28,0.0,2020-07-01,64,0.869655,,,15,state,HI
4491,12,ia,2020-04-28,1.0,2020-07-01,64,3.033477,,,19,state,IA
4492,13,id,2020-04-28,1.0,2020-07-01,64,4.599768,,,16,state,ID
4493,14,il,2020-04-28,1.0,2020-07-01,64,12.298895,,,17,state,IL
4494,15,in,2020-04-28,1.0,2020-07-01,64,4.876176999999999,,,18,state,IN
4495,16,ks,2020-04-28,1.0,2020-07-01,64,2.888505,,,20,state,KS
4496,17,ky,2020-04-28,0.0,2020-07-01,64,2.476594,,,21,state,KY
4497,18,la,2020-04-28,1.0,2020-07-01,64,4.564449,,,22,state,LA
4498,19,ma,2020-04-28,1.0,2020-07-01,64,3.241063,,,25,state,MA
4499,20,md,2020-04-28,1.0,2020-07-01,64,6.325318,,,24,state,MD
4500,21,me,2020-04-28,0.0,2020-07-01,64,1.12696,,,23,state,ME
4501,22,mi,2020-04-28,1.0,2020-07-01,64,9.846835,,,26,state,MI
4502,23,mn,2020-04-28,1.0,2020-07-01,64,3.266915,,,27,state,MN
4503,24,mo,2020-04-28,0.0,2020-07-01,64,3.137835,,,29,state,MO
4504,25,ms,2020-04-28,1.0,2020-07-01,64,4.387354,,,28,state,MS
4505,26,mt,2020-04-28,1.0,2020-07-01,64,1.4410319999999999,,,30,state,MT
4506,27,nc,2020-04-28,0.0,2020-07-01,64,1.7337040000000001,,,37,state,NC
4507,28,nd,2020-04-28,1.0,2020-07-01,64,4.378855000000001,,,38,state,ND
4508,29,ne,2020-04-28,1.0,2020-07-01,64,3.536087,,,31,state,NE
4509,30,nh,2020-04-28,1.0,2020-07-01,64,4.046926999999999,,,33,state,NH
4510,31,nj,2020-04-28,1.0,2020-07-01,64,12.212475999999999,,,34,state,NJ
4511,32,nm,2020-04-28,1.0,2020-07-01,64,5.647785,,,35,state,NM
4512,33,nv,2020-04-28,-1.0,2020-07-01,64,3.1040799999999997,,,32,state,NV
4513,34,ny,2020-04-28,1.0,2020-07-01,64,15.946403,,,36,state,NY
4514,35,oh,2020-04-28,1.0,2020-07-01,64,1.6442430000000001,,,39,state,OH
4515,36,ok,2020-04-28,0.0,2020-07-01,64,2.899759,,,40,state,OK
4516,37,or,2020-04-28,1.0,2020-07-01,64,2.881063,,,41,state,OR
4517,38,pa,2020-04-28,0.0,2020-07-01,64,5.7992360000000005,,,42,state,PA
4518,39,pr,2020-04-28,-1.0,2020-05-06,8,0.0,,,72,state,PR
4519,40,ri,2020-04-28,1.0,2020-07-01,64,6.098923,,,44,state,RI
4520,41,sc,2020-04-28,0.0,2020-07-01,64,2.3194209999999997,,,45,state,SC
4521,42,sd,2020-04-28,1.0,2020-07-01,64,5.8583050000000005,,,46,state,SD
4522,43,tn,2020-04-28,1.0,2020-07-01,64,3.544178,,,47,state,TN
4523,44,tx,2020-04-28,0.0,2020-07-01,64,2.960391,,,48,state,TX
4524,45,ut,2020-04-28,1.0,2020-07-01,64,5.9798279999999995,,,49,state,UT
4525,46,va,2020-04-28,0.0,2020-07-01,64,4.0138300000000005,,,51,state,VA
4526,47,vt,2020-04-28,1.0,2020-07-01,64,2.261052,,,50,state,VT
4527,48,wa,2020-04-28,0.0,2020-07-01,64,1.962619,,,53,state,WA
4528,49,wi,2020-04-28,0.0,2020-07-01,64,1.665544,,,55,state,WI
4529,50,wv,2020-04-28,0.0,2020-07-01,64,2.8747380000000002,,,54,state,WV
4530,51,wy,2020-04-28,1.0,2020-07-01,64,2.283223,,,56,state,WY
4531,0,ak,2020-04-29,1.0,2020-07-02,64,3.4370489999999996,,,02,state,AK
4532,1,al,2020-04-29,1.0,2020-07-02,64,3.351317,,,01,state,AL
4533,2,ar,2020-04-29,1.0,2020-07-02,64,4.094103,,,05,state,AR
4534,3,az,2020-04-29,0.0,2020-07-02,64,1.953143,,,04,state,AZ
4535,4,ca,2020-04-29,1.0,2020-07-02,64,4.422499,,,06,state,CA
4536,5,co,2020-04-29,1.0,2020-07-02,64,9.90221,,,08,state,CO
4537,6,ct,2020-04-29,1.0,2020-07-02,64,8.531881,,,09,state,CT
4538,7,dc,2020-04-29,1.0,2020-07-02,64,7.3354740000000005,,,11,state,DC
4539,8,de,2020-04-29,-1.0,2020-07-02,64,7.875553999999999,,,10,state,DE
4540,9,fl,2020-04-29,1.0,2020-07-02,64,5.210253,,,12,state,FL
4541,10,ga,2020-04-29,1.0,2020-07-02,64,3.789338,,,13,state,GA
4542,11,hi,2020-04-29,0.0,2020-07-02,64,0.717226,,,15,state,HI
4543,12,ia,2020-04-29,1.0,2020-07-02,64,2.852391,,,19,state,IA
4544,13,id,2020-04-29,1.0,2020-07-02,64,4.19527,,,16,state,ID
4545,14,il,2020-04-29,1.0,2020-07-02,64,11.721515,,,17,state,IL
4546,15,in,2020-04-29,1.0,2020-07-02,64,4.407522,,,18,state,IN
4547,16,ks,2020-04-29,1.0,2020-07-02,64,2.745114,,,20,state,KS
4548,17,ky,2020-04-29,0.0,2020-07-02,64,2.292495,,,21,state,KY
4549,18,la,2020-04-29,1.0,2020-07-02,64,4.525732,,,22,state,LA
4550,19,ma,2020-04-29,1.0,2020-07-02,64,3.7134120000000004,,,25,state,MA
4551,20,md,2020-04-29,1.0,2020-07-02,64,6.103489,,,24,state,MD
4552,21,me,2020-04-29,0.0,2020-07-02,64,1.19329,,,23,state,ME
4553,22,mi,2020-04-29,1.0,2020-07-02,64,9.132402,,,26,state,MI
4554,23,mn,2020-04-29,1.0,2020-07-02,64,3.371518,,,27,state,MN
4555,24,mo,2020-04-29,0.0,2020-07-02,64,2.940286,,,29,state,MO
4556,25,ms,2020-04-29,1.0,2020-07-02,64,3.893386,,,28,state,MS
4557,26,mt,2020-04-29,0.0,2020-07-02,64,1.1405,,,30,state,MT
4558,27,nc,2020-04-29,0.0,2020-07-02,64,1.621092,,,37,state,NC
4559,28,nd,2020-04-29,1.0,2020-07-02,64,3.815118,,,38,state,ND
4560,29,ne,2020-04-29,1.0,2020-07-02,64,3.514268,,,31,state,NE
4561,30,nh,2020-04-29,1.0,2020-07-02,64,4.1802980000000005,,,33,state,NH
4562,31,nj,2020-04-29,1.0,2020-07-02,64,11.943277,,,34,state,NJ
4563,32,nm,2020-04-29,1.0,2020-07-02,64,5.231262999999999,,,35,state,NM
4564,33,nv,2020-04-29,-1.0,2020-07-02,64,2.631122,,,32,state,NV
4565,34,ny,2020-04-29,1.0,2020-07-02,64,16.831787,,,36,state,NY
4566,35,oh,2020-04-29,1.0,2020-07-02,64,1.540115,,,39,state,OH
4567,36,ok,2020-04-29,0.0,2020-07-02,64,2.458379,,,40,state,OK
4568,37,or,2020-04-29,1.0,2020-07-02,64,2.635696,,,41,state,OR
4569,38,pa,2020-04-29,0.0,2020-07-02,64,5.731730000000001,,,42,state,PA
4570,39,pr,2020-04-29,-1.0,2020-05-06,7,0.0,,,72,state,PR
4571,40,ri,2020-04-29,1.0,2020-07-02,64,5.964435,,,44,state,RI
4572,41,sc,2020-04-29,0.0,2020-07-02,64,2.167319,,,45,state,SC
4573,42,sd,2020-04-29,1.0,2020-07-02,64,5.528055999999999,,,46,state,SD
4574,43,tn,2020-04-29,1.0,2020-07-02,64,3.391198,,,47,state,TN
4575,44,tx,2020-04-29,0.0,2020-07-02,64,3.093642,,,48,state,TX
4576,45,ut,2020-04-29,1.0,2020-07-02,64,5.3734720000000005,,,49,state,UT
4577,46,va,2020-04-29,0.0,2020-07-02,64,4.018455,,,51,state,VA
4578,47,vt,2020-04-29,1.0,2020-07-02,64,2.048194,,,50,state,VT
4579,48,wa,2020-04-29,0.0,2020-07-02,64,1.819015,,,53,state,WA
4580,49,wi,2020-04-29,0.0,2020-07-02,64,1.5501049999999998,,,55,state,WI
4581,50,wv,2020-04-29,0.0,2020-07-02,64,2.91879,,,54,state,WV
4582,51,wy,2020-04-29,1.0,2020-07-02,64,2.68681,,,56,state,WY
4583,0,ak,2020-04-30,1.0,2020-07-03,64,4.028092,,,02,state,AK
4584,1,al,2020-04-30,0.0,2020-07-03,64,2.99704,,,01,state,AL
4585,2,ar,2020-04-30,1.0,2020-07-03,64,4.147139,,,05,state,AR
4586,3,az,2020-04-30,1.0,2020-07-03,64,2.155913,,,04,state,AZ
4587,4,ca,2020-04-30,1.0,2020-07-03,64,4.160387999999999,,,06,state,CA
4588,5,co,2020-04-30,1.0,2020-07-03,64,9.212309,,,08,state,CO
4589,6,ct,2020-04-30,1.0,2020-07-03,64,8.138438,,,09,state,CT
4590,7,dc,2020-04-30,1.0,2020-07-03,64,7.0873029999999995,,,11,state,DC
4591,8,de,2020-04-30,0.0,2020-07-03,64,7.65428,,,10,state,DE
4592,9,fl,2020-04-30,1.0,2020-07-03,64,5.15161,,,12,state,FL
4593,10,ga,2020-04-30,1.0,2020-07-03,64,3.6371510000000002,,,13,state,GA
4594,11,hi,2020-04-30,0.0,2020-07-03,64,0.652891,,,15,state,HI
4595,12,ia,2020-04-30,1.0,2020-07-03,64,2.718224,,,19,state,IA
4596,13,id,2020-04-30,0.0,2020-07-03,64,3.5194379999999996,,,16,state,ID
4597,14,il,2020-04-30,1.0,2020-07-03,64,10.825297,,,17,state,IL
4598,15,in,2020-04-30,0.0,2020-07-03,64,3.975914,,,18,state,IN
4599,16,ks,2020-04-30,1.0,2020-07-03,64,2.6217610000000002,,,20,state,KS
4600,17,ky,2020-04-30,0.0,2020-07-03,64,2.371473,,,21,state,KY
4601,18,la,2020-04-30,1.0,2020-07-03,64,5.431008,,,22,state,LA
4602,19,ma,2020-04-30,1.0,2020-07-03,64,3.933987,,,25,state,MA
4603,20,md,2020-04-30,1.0,2020-07-03,64,5.952598,,,24,state,MD
4604,21,me,2020-04-30,0.0,2020-07-03,64,1.269651,,,23,state,ME
4605,22,mi,2020-04-30,1.0,2020-07-03,64,8.209850999999999,,,26,state,MI
4606,23,mn,2020-04-30,1.0,2020-07-03,64,3.727498,,,27,state,MN
4607,24,mo,2020-04-30,0.0,2020-07-03,64,2.836781,,,29,state,MO
4608,25,ms,2020-04-30,0.0,2020-07-03,64,3.699326,,,28,state,MS
4609,26,mt,2020-04-30,0.0,2020-07-03,64,0.946398,,,30,state,MT
4610,27,nc,2020-04-30,0.0,2020-07-03,64,1.5569549999999999,,,37,state,NC
4611,28,nd,2020-04-30,1.0,2020-07-03,64,3.4226419999999997,,,38,state,ND
4612,29,ne,2020-04-30,1.0,2020-07-03,64,3.4797160000000003,,,31,state,NE
